periodo1,periodo2,periodo3,periodo4,periodo5,periodo6,periodo7,periodo8,periodo9,periodo10,periodo11,periodo12,activo_codigo,activo_subnumero,ejercicio,umb_code
220323.4745,236060.8656,251798.2566,267535.6476,283273.0387,299010.4297,314747.8208,330485.2118,346222.6028,361959.9939,377697.3849,393434.7759,100100542,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.9912,80100084,0,2024,HNL
59.9825,89.9737,119.9649,149.9561,179.9474,209.9386,239.9298,269.9210,299.9123,329.9035,359.8947,389.8859,80100084,0,2025,HNL
419.8772,449.8684,479.8596,509.8508,539.8421,569.8333,599.8245,629.8157,659.8070,689.7982,719.7894,749.7806,80100084,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.2375,80100085,0,2024,HNL
134.4750,201.7125,268.9500,336.1875,403.4250,470.6625,537.9000,605.1375,672.3750,739.6125,806.8500,874.0875,80100085,0,2025,HNL
941.3250,1008.5625,1075.8000,1143.0375,1210.2750,1277.5125,1344.7500,1411.9875,1479.2250,1546.4625,1613.7000,1680.9375,80100085,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.6496,80100086,0,2024,HNL
69.2992,103.9488,138.5984,173.2479,207.8975,242.5471,277.1967,311.8463,346.4959,381.1455,415.7951,450.4446,80100086,0,2025,HNL
485.0942,519.7438,554.3934,589.0430,623.6926,658.3422,692.9918,727.6413,762.2909,796.9405,831.5901,866.2397,80100086,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1000,80100087,0,2024,HNL
46.2000,69.3000,92.4000,115.5000,138.6000,161.7000,184.8000,207.9000,231.0000,254.1000,277.2000,300.3000,80100087,0,2025,HNL
323.4000,346.5000,369.6000,392.7000,415.8000,438.9000,462.0000,485.1000,508.2000,531.3000,554.4000,577.5000,80100087,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.8500,80100088,0,2024,HNL
359.7000,539.5500,719.4000,899.2500,1079.1000,1258.9500,1438.8000,1618.6500,1798.5000,1978.3500,2158.2000,2338.0500,80100088,0,2025,HNL
2517.9000,2697.7500,2877.6000,3057.4500,3237.3000,3417.1500,3597.0000,3776.8500,3956.7000,4136.5500,4316.4000,4496.2500,80100088,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0480,80100089,0,2024,HNL
96.0960,144.1440,192.1920,240.2400,288.2880,336.3360,384.3840,432.4320,480.4800,528.5280,576.5760,624.6240,80100089,0,2025,HNL
672.6720,720.7200,768.7680,816.8160,864.8640,912.9120,960.9600,1009.0080,1057.0560,1105.1040,1153.1520,1201.2000,80100089,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.1942,80100090,0,2024,HNL
128.3883,192.5825,256.7766,320.9708,385.1649,449.3591,513.5533,577.7474,641.9416,706.1357,770.3299,834.5240,80100090,0,2025,HNL
898.7182,962.9124,1027.1065,1091.3007,1155.4948,1219.6890,1283.8832,1348.0773,1412.2715,1476.4656,1540.6598,1604.8539,80100090,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.1060,80100091,0,2024,HNL
98.2120,147.3179,196.4239,245.5299,294.6359,343.7419,392.8478,441.9538,491.0598,540.1658,589.2718,638.3777,80100091,0,2025,HNL
687.4837,736.5897,785.6957,834.8017,883.9076,933.0136,982.1196,1031.2256,1080.3316,1129.4375,1178.5435,1227.6495,80100091,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80100092,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80100092,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80100092,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80100093,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80100093,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80100093,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80100094,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80100094,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80100094,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80100095,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80100095,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80100095,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80100096,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80100096,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80100096,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3500,80100097,0,2024,HNL
62.7000,94.0500,125.4000,156.7500,188.1000,219.4500,250.8000,282.1500,313.5000,344.8500,376.2000,407.5500,80100097,0,2025,HNL
438.9000,470.2500,501.6000,532.9500,564.3000,595.6500,627.0000,658.3500,689.7000,721.0500,752.4000,783.7500,80100097,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3500,80100098,0,2024,HNL
62.7000,94.0500,125.4000,156.7500,188.1000,219.4500,250.8000,282.1500,313.5000,344.8500,376.2000,407.5500,80100098,0,2025,HNL
438.9000,470.2500,501.6000,532.9500,564.3000,595.6500,627.0000,658.3500,689.7000,721.0500,752.4000,783.7500,80100098,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.4583,80100099,0,2024,HNL
108.9165,163.3748,217.8330,272.2913,326.7495,381.2078,435.6660,490.1243,544.5825,599.0408,653.4990,707.9573,80100099,0,2025,HNL
762.4155,816.8738,871.3320,925.7903,980.2485,1034.7068,1089.1650,1143.6233,1198.0815,1252.5398,1306.9980,1361.4563,80100099,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.8265,80100100,0,2024,HNL
1295.6529,1943.4794,2591.3059,3239.1323,3886.9588,4534.7853,5182.6117,5830.4382,6478.2647,7126.0911,7773.9176,8421.7440,80100100,0,2025,HNL
9069.5705,9717.3970,10365.2234,11013.0499,11660.8764,12308.7028,12956.5293,13604.3558,14252.1822,14900.0087,15547.8352,16195.6616,80100100,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.1250,80100101,0,2024,HNL
1328.2500,1992.3750,2656.5000,3320.6250,3984.7500,4648.8750,5313.0000,5977.1250,6641.2500,7305.3750,7969.5000,8633.6250,80100101,0,2025,HNL
9297.7500,9961.8750,10626.0000,11290.1250,11954.2500,12618.3750,13282.5000,13946.6250,14610.7500,15274.8750,15939.0000,16603.1250,80100101,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4430,80100102,0,2024,HNL
60.8860,91.3290,121.7720,152.2150,182.6580,213.1010,243.5440,273.9870,304.4300,334.8729,365.3159,395.7589,80100102,0,2025,HNL
426.2019,456.6449,487.0879,517.5309,547.9739,578.4169,608.8599,639.3029,669.7459,700.1889,730.6319,761.0749,80100102,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.6625,80100103,0,2024,HNL
83.3250,124.9875,166.6500,208.3125,249.9750,291.6375,333.3000,374.9625,416.6250,458.2875,499.9500,541.6125,80100103,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100154,0,2026,HNL
583.2750,624.9375,666.6000,708.2625,749.9250,791.5875,833.2500,874.9125,916.5750,958.2375,999.9000,1041.5625,80100103,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,188.5586,80100104,0,2024,HNL
377.1172,565.6759,754.2345,942.7931,1131.3517,1319.9103,1508.4689,1697.0276,1885.5862,2074.1448,2262.7034,2451.2620,80100104,0,2025,HNL
2639.8206,2828.3793,3016.9379,3205.4965,3394.0551,3582.6137,3771.1724,3959.7310,4148.2896,4336.8482,4525.4068,4713.9654,80100104,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,691.6501,80100105,0,2024,HNL
1383.3003,2074.9504,2766.6005,3458.2507,4149.9008,4841.5509,5533.2011,6224.8512,6916.5014,7608.1515,8299.8016,8991.4518,80100105,0,2025,HNL
9683.1019,10374.7520,11066.4022,11758.0523,12449.7024,13141.3526,13833.0027,14524.6528,15216.3030,15907.9531,16599.6032,17291.2534,80100105,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7605.6303,80100106,0,2024,HNL
15211.2606,22816.8909,30422.5211,38028.1514,45633.7817,53239.4120,60845.0423,68450.6726,76056.3029,83661.9331,91267.5634,98873.1937,80100106,0,2025,HNL
106478.8240,114084.4543,121690.0846,129295.7148,136901.3451,144506.9754,152112.6057,159718.2360,167323.8663,174929.4966,182535.1268,190140.7571,80100106,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1079.9608,80100107,0,2024,HNL
2159.9216,3239.8824,4319.8432,5399.8040,6479.7648,7559.7256,8639.6864,9719.6472,10799.6080,11879.5689,12959.5297,14039.4905,80100107,0,2025,HNL
15119.4513,16199.4121,17279.3729,18359.3337,19439.2945,20519.2553,21599.2161,22679.1769,23759.1377,24839.0985,25919.0593,26999.0201,80100107,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30000079,1,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30000079,1,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30000079,1,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,901.3125,80100108,0,2024,HNL
1802.6250,2703.9375,3605.2500,4506.5625,5407.8750,6309.1875,7210.5000,8111.8125,9013.1250,9914.4375,10815.7500,11717.0625,80100108,0,2025,HNL
12618.3750,13519.6875,14421.0000,15322.3125,16223.6250,17124.9375,18026.2500,18927.5625,19828.8750,20730.1875,21631.5000,22532.8125,80100108,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0343,80100109,0,2024,HNL
480.0687,720.1030,960.1373,1200.1716,1440.2060,1680.2403,1920.2746,2160.3089,2400.3433,2640.3776,2880.4119,3120.4463,80100109,0,2025,HNL
3360.4806,3600.5149,3840.5492,4080.5836,4320.6179,4560.6522,4800.6865,5040.7209,5280.7552,5520.7895,5760.8239,6000.8582,80100109,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0343,80100110,0,2024,HNL
480.0687,720.1030,960.1373,1200.1716,1440.2060,1680.2403,1920.2746,2160.3089,2400.3433,2640.3776,2880.4119,3120.4463,80100110,0,2025,HNL
3360.4806,3600.5149,3840.5492,4080.5836,4320.6179,4560.6522,4800.6865,5040.7209,5280.7552,5520.7895,5760.8239,6000.8582,80100110,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0343,80100111,0,2024,HNL
480.0687,720.1030,960.1373,1200.1716,1440.2060,1680.2403,1920.2746,2160.3089,2400.3433,2640.3776,2880.4119,3120.4463,80100111,0,2025,HNL
3360.4806,3600.5149,3840.5492,4080.5836,4320.6179,4560.6522,4800.6865,5040.7209,5280.7552,5520.7895,5760.8239,6000.8582,80100111,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0343,80100112,0,2024,HNL
480.0687,720.1030,960.1373,1200.1716,1440.2060,1680.2403,1920.2746,2160.3089,2400.3433,2640.3776,2880.4119,3120.4463,80100112,0,2025,HNL
3360.4806,3600.5149,3840.5492,4080.5836,4320.6179,4560.6522,4800.6865,5040.7209,5280.7552,5520.7895,5760.8239,6000.8582,80100112,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.2732,80100113,0,2024,HNL
402.5464,603.8196,805.0928,1006.3659,1207.6391,1408.9123,1610.1855,1811.4587,2012.7319,2214.0051,2415.2783,2616.5514,80100113,0,2025,HNL
2817.8246,3019.0978,3220.3710,3421.6442,3622.9174,3824.1906,4025.4638,4226.7369,4428.0101,4629.2833,4830.5565,5031.8297,80100113,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2125,80100114,0,2024,HNL
172.4250,258.6375,344.8500,431.0625,517.2750,603.4875,689.7000,775.9125,862.1250,948.3375,1034.5500,1120.7625,80100114,0,2025,HNL
1206.9750,1293.1875,1379.4000,1465.6125,1551.8250,1638.0375,1724.2500,1810.4625,1896.6750,1982.8875,2069.1000,2155.3125,80100114,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.1000,80100115,0,2024,HNL
112.2000,168.3000,224.4000,280.5000,336.6000,392.7000,448.8000,504.9000,561.0000,617.1000,673.2000,729.3000,80100115,0,2025,HNL
785.4000,841.5000,897.6000,953.7000,1009.8000,1065.9000,1122.0000,1178.1000,1234.2000,1290.3000,1346.4000,1402.5000,80100115,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4059,80100116,0,2024,HNL
132.8118,199.2177,265.6236,332.0295,398.4354,464.8413,531.2472,597.6531,664.0590,730.4649,796.8708,863.2767,80100116,0,2025,HNL
929.6826,996.0885,1062.4944,1128.9003,1195.3062,1261.7121,1328.1180,1394.5239,1460.9298,1527.3357,1593.7416,1660.1475,80100116,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4059,80100117,0,2024,HNL
132.8118,199.2177,265.6236,332.0295,398.4354,464.8413,531.2472,597.6531,664.0590,730.4649,796.8708,863.2767,80100117,0,2025,HNL
929.6826,996.0885,1062.4944,1128.9003,1195.3062,1261.7121,1328.1180,1394.5239,1460.9298,1527.3357,1593.7416,1660.1475,80100117,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4257,80100118,0,2024,HNL
132.8514,199.2771,265.7028,332.1285,398.5542,464.9799,531.4056,597.8313,664.2570,730.6827,797.1084,863.5341,80100118,0,2025,HNL
929.9598,996.3855,1062.8112,1129.2369,1195.6626,1262.0883,1328.5140,1394.9397,1461.3654,1527.7911,1594.2168,1660.6425,80100118,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0750,80100121,0,2024,HNL
150.1500,225.2250,300.3000,375.3750,450.4500,525.5250,600.6000,675.6750,750.7500,825.8250,900.9000,975.9750,80100121,0,2025,HNL
1051.0500,1126.1250,1201.2000,1276.2750,1351.3500,1426.4250,1501.5000,1576.5750,1651.6500,1726.7250,1801.8000,1876.8750,80100121,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.4625,80100122,0,2024,HNL
122.9250,184.3875,245.8500,307.3125,368.7750,430.2375,491.7000,553.1625,614.6250,676.0875,737.5500,799.0125,80100122,0,2025,HNL
860.4750,921.9375,983.4000,1044.8625,1106.3250,1167.7875,1229.2500,1290.7125,1352.1750,1413.6375,1475.1000,1536.5625,80100122,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.4625,80100123,0,2024,HNL
122.9250,184.3875,245.8500,307.3125,368.7750,430.2375,491.7000,553.1625,614.6250,676.0875,737.5500,799.0125,80100123,0,2025,HNL
860.4750,921.9375,983.4000,1044.8625,1106.3250,1167.7875,1229.2500,1290.7125,1352.1750,1413.6375,1475.1000,1536.5625,80100123,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.2063,80100124,0,2024,HNL
66.4125,99.6188,132.8250,166.0313,199.2375,232.4438,265.6500,298.8563,332.0625,365.2688,398.4750,431.6813,80100124,0,2025,HNL
464.8875,498.0938,531.3000,564.5063,597.7125,630.9188,664.1250,697.3313,730.5375,763.7438,796.9500,830.1563,80100124,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.2375,30000045,0,2024,HNL
314.4750,471.7125,628.9500,786.1875,943.4251,1100.6626,1257.9001,1415.1376,1572.3751,1729.6126,1886.8501,2044.0876,30000045,0,2025,HNL
2201.3251,2358.5626,2515.8001,2673.0377,2830.2752,2987.5127,3144.7502,3301.9877,3459.2252,3616.4627,3773.7002,3930.9377,30000045,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.7953,80100126,0,2024,HNL
405.5906,608.3859,811.1813,1013.9766,1216.7719,1419.5672,1622.3625,1825.1578,2027.9531,2230.7484,2433.5438,2636.3391,80100126,0,2025,HNL
2839.1344,3041.9297,3244.7250,3447.5203,3650.3156,3853.1109,4055.9063,4258.7016,4461.4969,4664.2922,4867.0875,5069.8828,80100126,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.5688,80100127,0,2024,HNL
275.1375,412.7062,550.2750,687.8438,825.4125,962.9812,1100.5500,1238.1187,1375.6875,1513.2563,1650.8250,1788.3938,80100127,0,2025,HNL
1925.9625,2063.5313,2201.1000,2338.6688,2476.2375,2613.8063,2751.3750,2888.9438,3026.5125,3164.0812,3301.6500,3439.2188,80100127,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.8258,80100128,0,2024,HNL
263.6517,395.4775,527.3034,659.1292,790.9551,922.7809,1054.6067,1186.4326,1318.2584,1450.0843,1581.9101,1713.7360,80100128,0,2025,HNL
1845.5618,1977.3876,2109.2135,2241.0393,2372.8652,2504.6910,2636.5169,2768.3427,2900.1685,3031.9944,3163.8202,3295.6461,80100128,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.6250,80100130,0,2024,HNL
1295.2500,1942.8750,2590.5000,3238.1250,3885.7500,4533.3750,5181.0000,5828.6250,6476.2500,7123.8750,7771.5000,8419.1250,80100130,0,2025,HNL
9066.7500,9714.3750,10362.0000,11009.6250,11657.2500,12304.8750,12952.5000,13600.1250,14247.7500,14895.3750,15543.0000,16190.6250,80100130,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.0144,80100131,0,2024,HNL
204.0288,306.0432,408.0575,510.0719,612.0863,714.1007,816.1151,918.1295,1020.1438,1122.1582,1224.1726,1326.1870,80100131,0,2025,HNL
1428.2014,1530.2158,1632.2302,1734.2445,1836.2589,1938.2733,2040.2877,2142.3021,2244.3165,2346.3309,2448.3452,2550.3596,80100131,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,282.1500,80100132,0,2024,HNL
564.3000,846.4500,1128.6000,1410.7500,1692.9000,1975.0500,2257.2000,2539.3500,2821.5000,3103.6500,3385.8000,3667.9500,80100132,0,2025,HNL
3950.1000,4232.2500,4514.4000,4796.5500,5078.7000,5360.8500,5643.0000,5925.1500,6207.3000,6489.4500,6771.6000,7053.7500,80100132,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,407.9625,80100133,0,2024,HNL
815.9250,1223.8875,1631.8500,2039.8125,2447.7750,2855.7375,3263.7000,3671.6625,4079.6250,4487.5875,4895.5500,5303.5125,80100133,0,2025,HNL
5711.4750,6119.4375,6527.4000,6935.3625,7343.3250,7751.2875,8159.2500,8567.2125,8975.1750,9383.1375,9791.1000,10199.0625,80100133,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,183.1500,80100134,0,2024,HNL
366.3000,549.4500,732.6000,915.7500,1098.9000,1282.0500,1465.2000,1648.3500,1831.5000,2014.6500,2197.8000,2380.9500,80100134,0,2025,HNL
2564.1000,2747.2500,2930.4000,3113.5500,3296.7000,3479.8500,3663.0000,3846.1500,4029.3000,4212.4500,4395.6000,4578.7500,80100134,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,668.2500,80100135,0,2024,HNL
1336.5000,2004.7500,2673.0000,3341.2500,4009.5000,4677.7500,5346.0000,6014.2500,6682.5000,7350.7500,8019.0000,8687.2500,80100135,0,2025,HNL
9355.5000,10023.7500,10692.0000,11360.2500,12028.5000,12696.7500,13365.0000,14033.2500,14701.5000,15369.7500,16038.0000,16706.2500,80100135,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.2375,30000044,0,2024,HNL
314.4751,471.7126,628.9502,786.1877,943.4253,1100.6628,1257.9003,1415.1379,1572.3754,1729.6130,1886.8505,2044.0880,30000044,0,2025,HNL
2201.3256,2358.5631,2515.8007,2673.0382,2830.2758,2987.5133,3144.7508,3301.9884,3459.2259,3616.4635,3773.7010,3930.9386,30000044,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,901.3125,80100136,0,2024,HNL
1802.6250,2703.9375,3605.2500,4506.5625,5407.8750,6309.1875,7210.5000,8111.8125,9013.1250,9914.4375,10815.7500,11717.0625,80100136,0,2025,HNL
12618.3750,13519.6875,14421.0000,15322.3125,16223.6250,17124.9375,18026.2500,18927.5625,19828.8750,20730.1875,21631.5000,22532.8125,80100136,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,783.7500,80100137,0,2024,HNL
1567.5000,2351.2500,3135.0000,3918.7500,4702.5000,5486.2500,6270.0000,7053.7500,7837.5000,8621.2500,9405.0000,10188.7500,80100137,0,2025,HNL
10972.5000,11756.2500,12540.0000,13323.7500,14107.5000,14891.2500,15675.0000,16458.7500,17242.5000,18026.2500,18810.0000,19593.7500,80100137,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100138,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100138,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100138,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100139,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100139,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100139,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100140,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100140,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100140,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100141,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100141,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100141,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100142,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100142,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100142,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100143,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100143,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100143,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100144,0,2024,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80100144,0,2025,HNL
