createdat,createdby,modifiedat,modifiedby,producto_codigo,centrologistico_codigo,centrobeneficio_codigo,plancuenta_codigo,costo,historico,iscoproducto
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000112,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000113,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000114,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000115,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000116,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000117,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000118,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000119,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000120,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000121,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000122,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000123,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,4000,4000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000124,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000125,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000126,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000127,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000128,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000129,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000130,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000130,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000131,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000131,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000169,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000132,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000133,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000133,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000134,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000135,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000136,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000136,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2405,2405,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2406,2406,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2607,2607,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,2608,2608,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000137,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000138,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000139,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,60000140,6000,6000,"",0.000,t,f
