createdat,createdby,modifiedat,modifiedby,centrologistico_codigo,unidadproductiva_codigo,materialformula_codigo,material_codigo,ejercicio,porcentaje01,porcentaje02,porcentaje03,porcentaje04,porcentaje05,porcentaje06,porcentaje07,porcentaje08,porcentaje09,porcentaje10,porcentaje11,porcentaje12,escenario,bloqueouser,bloqueoadmin,historico
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000000,12000010,2024,0.1779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000000,30000000,2024,2.0765,0.8750,0.2243,3.5000,3.4028,2.3636,3.3205,1.3125,4.0833,1.8421,0.6447,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000000,2024,39.7731,39.8000,39.8132,38.4650,37.3931,38.0000,34.6667,33.3582,25.9186,33.2431,33.1772,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000001,2024,46.0577,45.9500,46.0816,48.0600,49.0073,47.4200,51.0779,53.4270,58.7465,50.8667,53.0978,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000004,2024,0.5442,0.6900,0.6900,0.3801,0.2428,0.8000,0.8000,0.8000,0.8155,0.8200,0.8000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000005,2024,0.0321,0.0241,0.0000,0.0000,0.1700,0.1100,0.0099,0.0000,0.2318,0.3000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000006,2024,0.3450,0.4300,0.5616,0.4500,0.5434,0.4500,0.4300,0.4200,0.3750,0.4800,0.4333,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000007,2024,0.0703,0.0567,0.0800,0.0800,0.0497,0.0800,0.0951,0.1000,0.1000,0.1000,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000008,2024,0.3000,0.3000,0.3000,0.2700,0.2045,0.3000,0.3067,0.3100,0.3023,0.3000,0.3100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000009,2024,6.6577,3.5000,5.9211,2.0357,6.4701,3.5000,3.7607,5.5970,3.7503,6.5249,2.1851,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000010,2024,0.0201,0.1267,0.1500,0.1336,0.1022,0.1500,0.0795,0.0873,0.0874,0.0083,0.0797,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000011,2024,0.0000,0.0159,0.1716,0.1100,0.0337,0.0000,0.1001,0.1100,0.0250,0.0000,0.2784,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000012,2024,0.1000,0.0603,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000013,2024,0.1751,0.1800,0.1800,0.1734,0.1159,0.1700,0.1700,0.3193,0.1491,0.2852,0.0904,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000014,2024,0.0040,0.0050,0.0050,0.0047,0.0034,0.0050,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000018,2024,0.1364,0.1700,0.3016,0.2000,0.1813,0.2000,0.1867,0.1800,0.2418,0.2600,0.2075,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000021,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000023,2024,0.0300,0.0181,0.0300,0.0300,0.0116,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000034,2024,0.4019,0.5860,0.6500,0.4298,0.4567,0.6700,0.7033,0.5534,0.6316,0.1432,0.6800,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000037,2024,0.0415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000038,2024,2.0000,2.0000,2.1316,2.6864,1.4566,2.0000,2.0000,1.0597,1.6620,3.7470,2.2000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000040,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0914,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000042,2024,0.0298,0.0600,0.0600,0.0575,0.0232,0.0600,0.0428,0.0578,0.0472,0.0600,0.0600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000057,2024,0.0581,0.0700,0.2016,0.1100,0.0426,0.1100,0.1033,0.1000,0.1618,0.1800,0.1533,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000059,2024,0.0000,0.0500,0.0500,0.0500,0.0593,0.0000,0.0000,0.0000,0.0386,0.0500,0.0500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000071,2024,0.0000,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0493,0.0626,0.0144,0.0348,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000171,2024,0.0000,0.0000,0.0000,0.0000,0.0706,0.0815,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000180,2024,0.0885,0.1250,0.1250,0.1250,0.0852,0.1250,0.1250,0.1250,0.1250,0.1250,0.0957,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000192,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0500,0.0500,0.0058,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000200,2024,0.0249,0.0213,0.0826,0.0500,0.0341,0.0500,0.0433,0.0385,0.0632,0.0700,0.0658,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000210,2024,0.0083,0.0100,0.0100,0.0700,0.1167,0.0700,0.0567,0.0500,0.1582,0.1900,0.1052,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000220,2024,0.0000,0.0000,0.7368,4.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000261,2024,0.0755,0.0657,0.0800,0.0800,0.0495,0.0800,0.0800,0.0645,0.0800,0.0800,0.0800,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000262,2024,0.0000,0.0000,0.0000,0.0000,0.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2152,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000290,2024,0.0830,0.1000,0.1000,0.1000,0.2434,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000291,2024,0.0000,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000292,2024,0.3318,0.3695,0.4000,0.4000,0.4588,0.4000,0.4000,0.2896,0.2256,0.4000,0.4000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000294,2024,0.0830,0.1000,0.1000,0.1000,0.1327,0.1000,0.1000,0.1000,0.1000,0.0945,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000297,2024,0.0176,0.0689,0.0826,0.0400,0.0273,0.0400,0.0333,0.0300,0.0918,0.1100,0.0114,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000298,2024,0.0353,0.0600,0.0732,0.0600,0.0006,0.0600,0.0800,0.0651,0.1905,0.0438,0.0915,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,2.6385,0.0000,0.0000,0.7309,0.0000,0.5753,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,10000311,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0301,0.0275,0.0800,0.0686,0.0800,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,30000000,2024,1.0333,3.5000,0.7368,1.0508,1.0621,0.8615,3.3333,1.6493,3.1422,0.5815,2.1851,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000001,30000001,2024,1.5000,1.5000,0.0000,0.1155,1.1158,1.5000,1.0128,0.7500,1.2599,0.3978,0.7025,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000000,2024,32.0307,31.9300,32.0368,31.1016,30.1100,30.0000,25.7591,25.0339,25.0000,25.1705,25.0183,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000001,2024,53.0370,52.6710,52.6710,53.9572,54.2606,53.7404,59.0078,59.5116,58.0291,56.9098,59.1285,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000004,2024,0.3344,0.4300,0.4300,0.3999,0.2070,0.4400,0.5231,0.4600,0.4600,0.4600,0.4600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000005,2024,0.3471,0.4294,0.0000,0.0000,0.5169,0.6400,0.0439,0.0000,0.8300,0.8300,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000006,2024,0.3619,0.4900,0.4900,0.5322,0.6260,0.5600,0.5507,0.5500,0.5135,0.6000,0.5247,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000007,2024,0.0601,0.0470,0.0800,0.0800,0.0378,0.0800,0.1172,0.1200,0.1200,0.1200,0.0695,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000008,2024,0.2900,0.2900,0.2900,0.2719,0.1842,0.2900,0.2900,0.2900,0.2900,0.2675,0.3000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000009,2024,4.8340,4.9454,2.4045,3.6332,4.9769,3.5000,2.6702,4.4576,4.3020,6.9000,1.7646,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000010,2024,0.0735,0.1290,0.3779,0.1332,0.1079,0.1500,0.1331,0.0089,0.1500,0.0872,0.0766,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000011,2024,0.0000,0.0406,0.4700,0.5724,0.1231,0.0000,0.6425,0.6900,0.0000,0.0000,0.7802,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000012,2024,0.1000,0.0980,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000013,2024,0.1700,0.1700,0.1700,0.1760,0.1590,0.1700,0.0794,0.1700,0.1214,0.1700,0.1355,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000014,2024,0.0040,0.0040,0.0040,0.0036,0.0028,0.0034,0.0029,0.0000,0.0000,0.0000,0.0002,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000015,2024,0.0000,0.0000,0.0000,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000018,2024,0.1994,0.2700,0.2700,0.3062,0.3300,0.3300,0.3300,0.3300,0.3900,0.3900,0.3298,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000020,2024,0.0000,0.0586,0.0500,0.0500,0.0500,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000023,2024,0.0300,0.0300,0.0300,0.0300,0.0071,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000024,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000025,2024,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000027,2024,0.0000,0.0000,0.0000,0.0000,0.0207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000029,2024,0.2864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000032,2024,0.0500,0.0000,0.0000,0.0000,0.0000,0.0231,0.0500,0.0500,0.0296,0.0045,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000034,2024,0.2685,0.5200,0.5200,0.4224,0.3988,0.5400,0.2722,0.5900,0.4286,0.6000,0.5600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000038,2024,3.0000,3.0000,3.8522,1.2492,1.6080,3.0000,0.6554,2.8220,2.4286,3.0000,3.5000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000040,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000042,2024,0.0134,0.0490,0.0500,0.0280,0.0253,0.0500,0.0100,0.0381,0.0296,0.0461,0.0439,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000053,2024,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000057,2024,0.1920,0.2600,0.2600,0.3082,0.3400,0.3400,0.3586,0.3600,0.4200,0.4200,0.2663,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000059,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0229,0.0500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000071,2024,0.0000,0.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0703,0.0131,0.0457,0.0473,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000180,2024,0.0940,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1011,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000200,2024,0.0700,0.0411,0.0700,0.0821,0.0826,0.0900,0.0900,0.0633,0.1100,0.1100,0.1100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000210,2024,0.1100,0.1100,0.1100,0.1763,0.2200,0.2200,0.2386,0.2400,0.3400,0.3400,0.1684,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000220,2024,2.3359,2.0546,3.5000,3.2189,3.1226,0.5923,0.0000,1.4831,0.2143,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000262,2024,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.1172,0.1129,0.1200,0.1200,0.1017,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2761,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000290,2024,0.1000,0.1000,0.1000,0.1000,0.1448,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000292,2024,0.4000,0.4000,0.4000,0.4000,0.3670,0.4000,0.4000,0.4000,0.3510,0.4000,0.4000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000294,2024,0.1000,0.1000,0.1000,0.1000,0.0943,0.1000,0.1000,0.1000,0.1000,0.0651,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000295,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000297,2024,0.0163,0.0300,0.0300,0.0541,0.0700,0.0700,0.0793,0.0800,0.1400,0.1400,0.0398,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000298,2024,0.0094,0.0200,0.0200,0.0682,0.0192,0.1000,0.1557,0.1600,0.2700,0.2700,0.1582,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,2.9077,5.4697,0.9788,3.4612,0.0000,3.4490,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000002,30000001,2024,1.3000,1.3000,0.0000,0.0271,1.5338,1.2692,1.5000,0.7754,1.0959,2.0981,0.7344,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000000,2024,30.6865,29.7300,0.0000,28.3571,28.0000,28.0000,24.7857,23.0000,25.0000,25.0000,25.1160,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000001,2024,56.8815,54.9250,0.0000,55.6710,55.7641,55.4650,60.5721,61.4486,58.0450,58.0450,59.0443,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000004,2024,0.2300,0.2300,0.0000,0.1268,0.1454,0.2800,0.2943,0.3000,0.7677,0.4600,0.4600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000005,2024,0.0554,0.3864,0.0000,0.0000,0.1691,0.6700,0.1914,0.0000,0.8300,0.8300,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000006,2024,0.0554,0.5100,0.0000,0.5656,0.5800,0.5800,0.5729,0.5700,0.5815,0.6000,0.5293,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000008,2024,0.2800,0.2800,0.0000,0.2641,0.2650,0.2800,0.2871,0.2900,0.2900,0.2900,0.2993,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000009,2024,3.7283,3.5000,0.0000,4.9128,4.3832,3.5000,4.6607,5.8869,1.8831,6.8000,2.7531,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000010,2024,0.0163,0.1455,0.0000,0.1500,0.1500,0.1500,0.0964,0.0017,0.1500,0.1500,0.1463,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000003,10000011,2024,0.0000,0.1236,0.0000,0.6370,0.5009,0.0000,0.5143,0.7200,0.0000,0.0000,0.7846,0.0000,1,f,f,t
