createdat,createdby,modifiedat,modifiedby,agrupador_codigo,centrocosto_codigo
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1113000002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1113000007
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1113000008
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1131100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1131700002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1133000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1140000003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1140000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_ME25,1140000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR24,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR24,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR24,1133000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR25,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR25,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_MR25,1133000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_SI24,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SCI_SI25,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1111300002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1111400001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1123104001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1123900002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1123900003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1140000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,4_SVE25,1140000006
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_AG24,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_AG24,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_AG25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_AG25,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111100003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111100004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111200003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111200005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111200007
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1111300001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1113000002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1131900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1133000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1140000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG24,1140000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111100003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111100004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111200003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111200005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111200007
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1111300001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1113000002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1131900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1133000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1140000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_CG25,1140000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1111100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1111100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1111200003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1111300002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1123900003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1140000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS24,1140000006
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1111100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1111100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1111200003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1111300002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1113000002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1123900003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1140000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GPS25,1140000006
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR24,1112100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR24,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR24,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR25,1112100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GR25,1113000004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1111100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1112330001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1112330002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1112330003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1112340001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1113000007
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1123103001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1123104001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1123205001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU24,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1111100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1112330001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1112330002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1112330003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1112340001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1112350001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1113000007
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1123103001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1123104001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1123205001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_GU25,1131800001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_PA24,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_PA25,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1112330001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1112330002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1112330003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1112330004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV24,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112330001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112330002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112330003
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112330004
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112340001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1112350001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,5_SS_RV25,1113000001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1112100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1123101001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1123102001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1123103001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1123104001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1131700002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR24,1132000099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1112100001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1112100002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1113000005
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1123101001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1123102001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1123103001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1123104001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1123900001
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1129900099
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1131700002
2025-07-22 16:48:22.917,DBULNES,2025-07-22 16:48:22.917,DBULNES,6_IBM_GR25,1132000099
