id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,ejercicio,stockcompra1,stockcompra2,stockcompra3,stockcompra4,stockcompra5,stockcompra6,stockcompra7,stockcompra8,stockcompra9,stockcompra10,stockcompra11,stockcompra12,historico,bloqueouser,bloqueoadmin,escenario
f96438e8-251d-4ee3-8c2a-bf1b43a60df3,2025-07-30 15:30:27.493,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000210,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28800.0000,f,f,f,1
cf07d3b0-d8f8-4b2c-99e3-4b1d36f24bd2,2025-07-30 17:44:16.684,NMATAMOROS,2025-08-21 15:35:01.497,NMATAMOROS,14000007,2020,2025,0.0000,1110.0000,0.0000,0.0000,0.0000,0.0000,1110.0000,0.0000,0.0000,0.0000,0.0000,1110.0000,f,f,f,1
f0884ab6-2590-442a-a1eb-f7601f2ef3db,2025-08-14 14:46:15.337,NMATAMOROS,2025-08-14 14:46:15.337,NMATAMOROS,18000005,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9000.0000,f,f,f,1
20426dba-5b15-47fc-97a0-fbc66e14465e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000074,6000,2024,0.0000,0.0000,0.0000,0.0000,175.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10200.0000,t,f,f,1
4ed90163-6d09-445c-9eac-c0a6a6f84186,2025-08-14 17:13:00.096,NMATAMOROS,2025-08-14 17:13:00.096,NMATAMOROS,18000007,6000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,f,f,f,1
03f60360-8b3e-40c6-a334-887977c675ba,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-15 16:47:57.038,NMATAMOROS,14000002,2020,2025,0.0000,1110.0000,1130.0000,0.0000,1130.0000,0.0000,0.0000,1130.0000,0.0000,1130.0000,0.0000,1110.0000,f,f,f,1
4b78c474-95d3-453f-b27d-0ce3654cfbe8,2025-07-30 14:53:49.283,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000320,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,f,f,f,1
4236e136-50b4-49a0-8a23-f5e6c23d2a35,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-15 16:47:17.578,NMATAMOROS,14000001,2020,2025,0.0000,8300.0000,8270.0000,0.0000,8270.0000,0.0000,0.0000,8270.0000,8290.0000,8270.0000,0.0000,8300.0000,f,f,f,1
c653c30c-235c-4d85-b6a0-9158ebf84d92,2025-08-25 16:54:27.334,NMATAMOROS,2025-08-25 16:54:27.334,NMATAMOROS,14000010,2020,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
00b67070-97a6-4244-a167-b04515379595,2025-08-25 16:54:58.567,NMATAMOROS,2025-08-25 16:54:58.567,NMATAMOROS,14000011,2020,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1110.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
b0ca5f77-d350-457c-a2ed-46400010a06b,2025-08-26 16:30:25.215,NMATAMOROS,2025-08-26 16:30:25.215,NMATAMOROS,18000047,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5000.0000,f,f,f,1
2f6ba288-2c27-4fc2-bea3-c4c3f3cb5fd4,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000081,6000,2024,6000000.0000,1700000.0000,2200000.0000,3270000.0000,3500000.0000,5300000.0000,2500000.0000,110000.0000,3625000.0000,2400000.0000,3355000.0000,3625000.0000,t,f,f,1
e18a9aaa-8197-416a-8eb7-12c78d931bcc,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000110,6010,2024,0.0000,0.0000,0.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,10000.0000,10000.0000,5000.0000,10000.0000,t,f,f,1
596b9a47-e138-4ce5-8101-0f1482308e4d,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000170,6000,2024,0.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
1ee52179-9029-4602-93e3-0b486d1a780e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000211,6000,2024,0.0000,0.0000,0.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
00216a3a-89e9-41ab-8aad-edc25fad9616,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000074,6010,2024,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
c2faf3be-858c-49e7-b9c3-a87bd31b7104,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000001,2020,2024,0.0000,0.0000,8290.0000,8270.0000,0.0000,0.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,8270.0000,t,f,f,1
2360be74-1735-4f32-88f1-730088a910dd,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000002,2020,2024,0.0000,0.0000,1140.0000,1140.0000,0.0000,0.0000,1140.0000,0.0000,0.0000,0.0000,0.0000,1130.0000,t,f,f,1
e256e01d-e73d-4ef5-adf8-dd8dfc1dcbb7,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000006,2020,2024,8320.0000,0.0000,0.0000,0.0000,0.0000,8300.0000,0.0000,0.0000,0.0000,8290.0000,0.0000,0.0000,t,f,f,1
db6f809d-495f-47c1-9a12-ab409e5c4b3c,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000007,2020,2024,1126.0000,0.0000,0.0000,0.0000,0.0000,1120.0000,0.0000,0.0000,0.0000,1100.0000,0.0000,0.0000,t,f,f,1
4cfc7c8e-0b6f-442d-8de9-2bc39939d05f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000121,6010,2024,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,t,f,f,1
8f7c4d82-0436-4f91-8a00-6828a78b0473,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000121,6000,2024,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
a0d75776-71c6-4d37-8f6e-f994e14c4c76,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000182,6000,2024,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
19e08bcb-2f92-4d3c-b9d5-a657150c2b34,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000182,6010,2024,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,30.0000,0.0000,0.0000,0.0000,0.0000,10020.0000,t,f,f,1
ff7395c6-4fe1-4e0c-9390-79e51d6449e5,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000250,6000,2024,0.0000,5.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
56948d0c-9e70-4d82-9ab7-e8ddb1f39e02,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000250,6010,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,10.0000,5.0000,5.0000,10010.0000,t,f,f,1
077cc99e-2ba1-4696-9c34-79a06d36c99b,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000260,6000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205.0000,125.0000,162.0000,125.0000,132.0000,t,f,f,1
d3bd9376-76a1-44d0-a95a-fa8b74a21136,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000260,6010,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,132.0000,t,f,f,1
43ed4fb7-9ea4-4ff4-8ffb-07b349bebb6e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000291,6000,2024,10000.0000,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
c6085084-265c-48b1-ae1a-8a821f981b85,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000291,6010,2024,0.0000,0.0000,0.0000,30000.0000,20000.0000,0.0000,0.0000,20000.0000,20000.0000,20000.0000,0.0000,30000.0000,t,f,f,1
b814b7c7-5d46-483d-886c-a7fab399f026,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000300,6000,2024,162.0000,135.0000,108.0000,162.0000,86.0000,237.0000,108.0000,162.0000,170.0000,75.0000,268.0000,170.0000,t,f,f,1
3a62fa38-cdcc-4328-b6e0-79adcd435d6d,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000302,6000,2024,56.8500,56.8000,56.7900,18.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
238fac3c-dc7e-4ac2-af32-fc95b5e0bd85,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000303,6000,2024,10000.0000,10000.0000,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
6db0ab1f-cd39-4003-bb2a-df7ee32948d8,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000303,6010,2024,0.0000,0.0000,0.0000,20000.0000,10000.0000,0.0000,20000.0000,0.0000,20000.0000,20000.0000,10000.0000,30000.0000,t,f,f,1
f51af5c1-6e4a-4794-a1b2-8bd7bdc89dd2,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000310,6000,2024,112.0000,160.0000,250.0000,136.0000,150.0000,250.0000,250.0000,120.0000,200.0000,94.7500,280.0000,236.0000,t,f,f,1
c6a200a6-9f38-4c59-b0a5-4a9bdb78e40f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000311,6010,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,20.0000,0.0000,10.0000,t,f,f,1
f8a6eb7a-a63a-4bcb-a06a-3516ed26e39d,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000310,6010,2024,0.0000,0.0000,0.0000,0.0000,24.0000,24.0000,36.0000,36.0000,36.0000,36.0000,40.0000,236.0000,t,f,f,1
6db15a91-0754-4d27-8f98-2260dc5f7f07,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000320,6000,2024,33.0000,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
86a920d0-26c2-448d-9a6a-54e7e363c38e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000320,6010,2024,0.0000,0.0000,0.0000,0.0000,54.0000,0.0000,28.0000,22.0000,0.0000,33.0000,0.0000,10033.0000,t,f,f,1
ea767376-2e55-4027-a7c0-6b90c522f56c,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000322,6000,2024,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
2b3ffa29-560d-472a-9209-9bd46d210218,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000322,6010,2024,0.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,20.0000,20.0000,40.0000,0.0000,10020.0000,t,f,f,1
30a6a8ae-b2bb-4252-9401-c4611876950f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000340,6000,2024,84.0000,0.0000,0.0000,50.0000,35.0000,55.0000,0.0000,50.0000,50.0000,50.0000,88.0000,50.0000,t,f,f,1
cbb67405-43b6-421a-8d26-b93c299fe93d,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000341,6010,2024,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
0fd876f0-73d7-4ce2-9cad-06bae34db8ce,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000350,6000,2024,10000.0000,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
3682a957-7652-4631-aee1-d85186adce29,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000360,6000,2024,0.0000,0.0000,490000.0000,620000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240000.0000,0.0000,240000.0000,t,f,f,1
eab9287a-b29e-447e-9a5d-a61f2c0c661f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000370,6010,2024,0.0000,0.0000,0.0000,40.0000,20.0000,0.0000,20.0000,20.0000,0.0000,0.0000,20.0000,20.0000,t,f,f,1
7065356d-d679-448c-9161-629ac193c377,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000380,6010,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.0000,48.0000,0.0000,72.0000,t,f,f,1
d1a203f8-cea9-42f6-9685-dbd3d76ce1db,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000010,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8290.0000,0.0000,0.0000,0.0000,t,f,f,1
c8597458-543b-43ef-b358-822c3571cb2e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,14000011,2020,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1124.0000,0.0000,0.0000,0.0000,t,f,f,1
0719d156-6cc8-4c73-af59-ba20e0ed7c0f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000110,6000,2024,0.0000,0.0000,5000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45000.0000,t,f,f,1
be8a143c-94fa-4c9a-b4f4-ff18956a55c5,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,18000330,6000,2024,0.0000,0.0000,71.0000,165.0000,0.0000,110.0000,0.0000,165.0000,75.0000,0.0000,165.0000,75.0000,t,f,f,1
b9c665e5-610e-422f-bde9-353cf3bc0b7f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,13000250,4000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156764.1400,0.0000,0.0000,0.0000,0.0000,156764.0000,t,f,f,1
109b735a-41f5-439c-90fd-ec1ede734674,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000000,5000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250.0000,0.0000,1850.0000,t,f,f,1
40782a31-f1b1-459f-a4f9-21d90c88438f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000001,6000,2024,0.0000,8.0000,11.0000,12.0000,0.0000,3.0000,5.0000,0.0000,4.0000,10.0000,4.0000,4.0000,t,f,f,1
8d10f50b-ba53-4136-b217-dba910d6fe00,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,1001,2024,30000.0000,35000.0000,25000.0000,30000.0000,25000.0000,30000.0000,30000.0000,25000.0000,35000.0000,35000.0000,35000.0000,35000.0000,t,f,f,1
601a2421-b141-4e38-99bf-1a879387ab10,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2300,2024,4915.2000,1648.6000,3665.0000,1045.0000,3522.0000,0.0000,5604.0000,1771.0000,3103.0000,5602.0000,950.0000,3103.0000,t,f,f,1
70f0585f-657d-4b39-ab3a-82504fbbe6e0,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2301,2024,3871.2000,3400.1000,2467.0000,2098.0000,3816.0000,0.0000,5600.0000,0.0000,5434.0000,5043.0000,460.0000,5434.0000,t,f,f,1
b046bd6c-f82f-45b2-92d1-d84c5be23379,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2302,2024,5165.0000,0.0000,5150.0000,0.0000,3944.7000,0.0000,5331.0000,1980.0000,2727.0000,5260.0000,0.0000,2727.0000,t,f,f,1
5ad95279-20cc-4f4b-80d9-b8f7ce493164,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2303,2024,0.0000,3000.0000,0.0000,2500.0000,0.0000,2500.0000,1380.0000,1120.0000,1220.0000,1280.0000,3000.0000,1220.0000,t,f,f,1
c9ee16f9-9c45-4013-b931-427214d7d4b8,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2401,2024,0.0000,2500.0000,0.0000,2500.0000,0.0000,2500.0000,2425.0000,0.0000,2371.0000,0.0000,3000.0000,2371.0000,t,f,f,1
ceda21f0-0e8c-419a-bd6c-f32545171ece,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,2404,2024,2850.0000,0.0000,3595.0000,0.0000,2300.0000,0.0000,3450.0000,2000.0000,1651.0000,2250.0000,2100.0000,1651.0000,t,f,f,1
9f1b8961-7668-4af5-9c9b-7b6c90055fd4,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000000,5003,2024,800.0000,500.0000,700.0000,800.0000,600.0000,600.0000,1100.0000,400.0000,600.0000,800.0000,400.0000,1850.0000,t,f,f,1
7e9bc206-67d2-4d65-bd40-b0f8f50ffc9c,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000161,5003,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
5b2affb0-75bc-4c3f-8ca5-e23bd8b9fda0,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000162,5000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,t,f,f,1
5b00044b-cf2d-4777-bfbd-806287bd69c3,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000162,5001,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,t,f,f,1
f366cca6-dbda-4bb6-99fb-98782405e205,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000163,5000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,t,f,f,1
cbdfd260-99e6-409d-89bf-35bf8d19f960,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,24000163,5001,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,t,f,f,1
f49cee7f-7c4f-44df-a217-9da2a3159df3,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000046,4000,2024,0.0000,0.0000,0.0000,0.0000,5000.0000,0.0000,0.0000,0.0000,13200.0000,0.0000,49500.0000,13200.0000,t,f,f,1
dfd11185-0d9f-4c23-978d-0a695c318f1b,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000048,4000,2024,0.0000,0.0000,0.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,t,f,f,1
d4684de9-9eea-42ea-b252-b40c90fe9129,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000059,4000,2024,0.0000,10000.0000,40000.0000,0.0000,50000.0000,26075.0000,30000.0000,30000.0000,30000.0000,25000.0000,0.0000,30000.0000,t,f,f,1
8450b02a-72f6-4f52-97e0-cfdebc8cb0a6,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000071,4000,2024,30000.0000,0.0000,125000.0000,0.0000,0.0000,62500.0000,0.0000,0.0000,0.0000,62500.0000,187500.0000,187500.0000,t,f,f,1
3b860866-2fdd-4a96-969f-058b27f754f5,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000060,4000,2024,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,50.0000,t,f,f,1
5fdf955c-f5f2-4d69-9f5b-0b7c90766b05,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,25000002,6010,2024,500.0000,300.0000,0.0000,250.0000,0.0000,250.0000,250.0000,0.0000,400.0000,300.0000,100.0000,400.0000,t,f,f,1
10356da0-03f9-467b-9cc7-f7995f045f74,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000073,1001,2024,0.0000,2500.0000,0.0000,2000.0000,0.0000,2000.0000,2000.0000,0.0000,2000.0000,0.0000,3000.0000,2000.0000,t,f,f,1
fdef00f3-d634-4b3a-a12b-903954fb3b06,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000074,1001,2024,0.0000,0.0000,0.0000,2000.0000,0.0000,2000.0000,0.0000,2000.0000,0.0000,2000.0000,0.0000,2000.0000,t,f,f,1
9a15d7d1-1c27-4f1d-8daf-7e7bd2df69bf,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000075,1001,2024,4273.0000,0.0000,4589.0000,0.0000,3839.0000,0.0000,3954.0000,3209.0000,0.0000,3855.0000,0.0000,3855.0000,t,f,f,1
e4dda0df-58f3-4c96-b466-28f7a60b0e6f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000140,4000,2024,10000.0000,10000.0000,0.0000,12500.0000,0.0000,10000.0000,15000.0000,6000.0000,0.0000,7500.0000,10000.0000,10000.0000,t,f,f,1
6e4771bf-28dd-494d-8a2f-67defc234c22,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000141,4000,2024,0.0000,0.0000,0.0000,55740.0000,0.0000,25363.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25363.0000,t,f,f,1
4c482964-7ef3-4ce9-a603-3226a8dda5d2,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000142,4000,2024,0.0000,21750.0000,0.0000,0.0000,57660.0000,0.0000,0.0000,0.0000,45875.0000,0.0000,0.0000,45875.0000,t,f,f,1
96010f3b-5cea-4ca3-929f-5151b91ab8ec,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000143,4000,2024,0.0000,0.0000,0.0000,46500.0000,55030.0000,125100.0000,0.0000,0.0000,65260.0000,0.0000,137000.0000,65260.0000,t,f,f,1
33df7959-3ee4-4e11-9bb7-2506f7272824,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000144,4000,2024,82300.0000,0.0000,63800.0000,0.0000,0.0000,85900.0000,0.0000,394100.0000,0.0000,89100.0000,0.0000,89100.0000,t,f,f,1
041912c8-9af3-4d15-af46-09efd917cf49,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000145,4000,2024,0.0000,49370.0000,0.0000,81600.0000,0.0000,140700.0000,0.0000,57424.0000,139100.0000,0.0000,0.0000,139100.0000,t,f,f,1
8f60be59-becc-4d46-8020-2314f172d1a6,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000146,4000,2024,0.0000,48600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90850.0000,205200.0000,343100.0000,0.0000,205200.0000,t,f,f,1
2788e31b-8840-4210-89c3-f6768d040c31,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000147,4000,2024,32200.0000,0.0000,0.0000,32900.0000,0.0000,37450.0000,0.0000,33750.0000,0.0000,24650.0000,0.0000,24650.0000,t,f,f,1
30432f17-ae4d-4bd2-a6af-0960a44ffb92,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000148,4000,2024,28850.0000,0.0000,26737.0000,26000.0000,25300.0000,0.0000,19900.0000,32400.0000,29200.0000,32000.0000,0.0000,29200.0000,t,f,f,1
f0e4dace-8bfa-468c-8db6-6908f1376e1e,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000149,4000,2024,0.0000,37500.0000,0.0000,62500.0000,0.0000,37500.0000,0.0000,37500.0000,37500.0000,37500.0000,0.0000,37500.0000,t,f,f,1
c66f2c55-60f3-484c-8982-e5d73ebc635f,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000172,4000,2024,0.0000,0.0000,6000.0000,0.0000,0.0000,10000.0000,0.0000,8000.0000,0.0000,9000.0000,0.0000,9000.0000,t,f,f,1
3e4fa4da-93c2-4746-9b1c-1ffa72726961,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000173,4000,2024,5000.0000,0.0000,0.0000,0.0000,8000.0000,0.0000,0.0000,5000.0000,0.0000,0.0000,0.0000,5000.0000,t,f,f,1
3a07d5cb-7fa0-4565-ae40-4466366a0f85,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000174,4000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,2000.0000,10000.0000,0.0000,0.0000,5000.0000,8000.0000,8000.0000,t,f,f,1
b0ad2676-ae8a-4822-85b0-73f9cdacdec8,2025-07-21 14:23:53.222,DEVELOPER,2025-08-27 22:25:03.023,DBULNES,11000175,4000,2024,5000.0000,0.0000,10000.0000,0.0000,0.0000,5000.0000,0.0000,10000.0000,0.0000,0.0000,5000.0000,5000.0000,t,f,f,1
