createdat,createdby,modifiedat,modifiedby,centrologistico_codigo,unidadproductiva_codigo,materialformula_codigo,material_codigo,ejercicio,cantidad01,cantidad02,cantidad03,cantidad04,cantidad05,cantidad06,cantidad07,cantidad08,cantidad09,cantidad10,cantidad11,cantidad12,escenario,bloqueouser,bloqueoadmin,historico
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000018,2024,0.0000,0.0000,0.0000,280.0000,1044.0000,446.6000,1186.0000,952.0000,378.0000,1197.0000,703.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000021,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000038,2024,15736.0000,4000.0000,15604.0000,3200.0000,14400.0000,6160.0000,12600.0000,10200.0000,2000.0000,11400.0000,3990.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000041,2024,157.3600,40.0000,156.0400,32.0000,304.0000,61.6000,114.0000,112.0000,36.0000,114.0000,76.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000042,2024,37.9500,37.5000,195.0500,40.0000,72.5000,77.0000,147.5000,140.0000,45.0000,142.5000,95.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000053,2024,39.3400,10.0000,39.0100,8.0000,36.0000,15.4000,39.0000,28.0000,9.0000,28.5000,19.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000013,2024,357.9600,190.0000,741.1900,144.0000,648.0000,277.2000,702.0000,504.0000,135.0000,513.0000,252.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000014,2024,23.6040,6.0000,23.4060,4.8000,21.6000,6.5000,22.2000,0.0000,0.0000,0.0000,95.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000009,2024,21869.0000,6125.0000,13657.0000,2800.0000,12950.0000,3640.0000,12950.0000,15925.0000,2625.0000,14700.0000,2627.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000057,2024,621.7200,330.0000,1587.3300,288.0000,1152.0000,428.8000,1303.0000,1036.0000,405.0000,1282.5000,623.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000059,2024,0.0000,50.0000,195.0500,40.0000,180.0000,0.0000,0.0000,0.0000,45.0000,142.5000,95.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000060,2024,59.0100,0.0000,54.7650,12.0000,0.0000,23.1000,58.5000,42.0000,13.5000,42.7500,28.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000071,2024,314.7200,80.0000,312.0800,64.0000,288.0000,123.2000,334.0000,280.0000,90.0000,285.0000,190.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,255.0000,0.0000,150.0000,95.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000171,2024,0.9000,0.0000,0.0000,0.0000,425.0000,84.0000,390.0000,64.4000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000180,2024,141.7500,125.0000,487.6250,104.0000,292.5000,200.2000,507.0000,364.0000,117.0000,370.5000,214.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000192,2024,0.0000,0.0000,0.0000,0.0000,0.0000,77.0000,195.0000,140.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000200,2024,94.2000,50.0000,201.0000,40.0000,112.5000,77.0000,195.0000,140.0000,72.0000,228.0000,152.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000210,2024,244.9200,130.0000,507.1300,144.0000,840.0000,231.0000,607.0000,476.0000,297.0000,940.5000,304.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000220,2024,0.0000,0.0000,12775.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000261,2024,314.7200,80.0000,312.0800,48.0000,129.0000,92.4000,256.0000,204.0000,72.0000,228.0000,152.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000262,2024,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3990.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000290,2024,188.4000,100.0000,390.1000,80.0000,360.0000,154.0000,390.0000,280.0000,90.0000,285.0000,190.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000291,2024,196.7000,50.0000,195.0500,40.0000,180.0000,77.0000,195.0000,140.0000,45.0000,142.5000,95.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000292,2024,753.6000,400.0000,1560.4000,320.0000,1440.0000,616.0000,1560.0000,1120.0000,360.0000,1140.0000,760.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000293,2024,365.0800,120.0000,468.1200,96.0000,432.0000,184.8000,468.0000,336.0000,108.0000,180.0000,228.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000297,2024,0.0000,40.0000,156.0400,32.0000,144.0000,61.6000,156.0000,112.0000,108.0000,342.0000,126.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000298,2024,0.0000,20.0000,78.0200,16.0000,27.0000,30.8000,122.0000,168.0000,180.0000,570.0000,294.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,3500.0000,1400.0000,0.0000,0.0000,0.0000,5757.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000311,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,204.0000,72.0000,228.0000,116.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,12000000,2024,393400.0000,100000.0000,390100.0000,80000.0000,360000.0000,154000.0000,390000.0000,280000.0000,90000.0000,285000.0000,190000.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,12000010,2024,700.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,30000000,2024,8169.0000,875.0000,875.0000,2800.0000,12250.0000,3640.0000,12950.0000,3675.0000,3675.0000,5250.0000,1225.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000000,2024,443231.2000,204771.0000,302580.0000,233136.3000,400480.0000,123500.0000,405600.0000,223500.0000,211003.0000,300850.0000,131050.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000001,2024,513266.8000,236412.7500,350220.0000,291291.4000,524868.2000,154115.0000,597612.0000,357961.0000,478255.1800,460344.0000,209736.2500,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000004,2024,6065.1000,3550.0500,5244.0000,2303.9400,2600.0000,2600.0000,9360.0000,5360.0000,6638.6200,7421.0000,3160.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000005,2024,357.6000,124.0000,0.0000,0.0000,1820.6000,357.5000,115.5000,0.0000,1887.3000,2715.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000006,2024,3844.2000,2212.3500,4268.0000,2727.4500,5819.5000,1462.5000,5031.0000,2814.0000,3052.6800,4344.0000,1711.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000007,2024,783.5200,291.6000,608.0000,484.8800,532.8000,260.0000,1113.0000,670.0000,814.1000,905.0000,395.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000008,2024,3343.2000,1543.5000,2280.0000,1636.4700,2190.0000,975.0000,3588.0000,2077.0000,2460.8000,2715.0000,1224.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000009,2024,74193.0000,18007.5000,45000.0000,12338.5000,69295.0000,11375.0000,44000.0000,37500.0000,30531.0000,59050.0000,8631.2500,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000010,2024,224.1000,651.7500,1140.0000,809.8780,1095.0000,487.5000,930.0000,585.0000,711.1500,75.0000,315.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000011,2024,0.0000,81.8000,1304.0000,666.7100,360.5500,0.0000,1171.5000,737.0000,203.5000,0.0000,1099.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000012,2024,1114.4000,310.0000,760.0000,606.1000,1071.0000,325.0000,1170.0000,670.0000,814.1000,905.0000,395.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000013,2024,1951.2000,926.1000,1368.0000,1050.9800,1241.0000,552.5000,1989.0000,2139.0000,1213.9700,2581.1500,357.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000014,2024,44.7000,25.7250,38.0000,28.6700,36.5000,16.2500,49.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000018,2024,1519.8000,874.6500,2292.0000,1212.2000,1942.0000,650.0000,2184.0000,1206.0000,1968.6600,2353.0000,819.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000021,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000023,2024,334.3200,93.0000,228.0000,181.8300,124.5000,97.5000,351.0000,201.0000,244.2300,271.5000,118.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000034,2024,4478.5000,3015.0000,4940.0000,2605.1200,4891.0000,2177.5000,8229.0000,3708.0000,5141.5200,1296.0000,2686.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000037,2024,462.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000038,2024,22288.0000,10290.0000,16200.0000,16282.0000,15600.0000,6500.0000,23400.0000,7100.0000,13530.2000,33910.0000,8690.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000040,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,744.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000042,2024,331.8670,308.7000,456.0000,348.6600,249.0000,195.0000,501.0000,387.0000,384.0000,543.0000,237.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000057,2024,647.0800,360.1500,1532.0000,666.7100,456.5000,357.5000,1209.0000,670.0000,1317.3800,1629.0000,605.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000059,2024,0.0000,257.2500,380.0000,303.0500,635.5000,0.0000,0.0000,0.0000,314.5500,452.5000,197.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000071,2024,0.0000,120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.0000,510.0000,130.0000,137.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000171,2024,0.0000,0.0000,0.0000,0.0000,756.0000,265.0000,390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000180,2024,986.7500,643.1250,950.0000,757.6250,912.5000,406.2500,1462.5000,837.5000,1017.6250,1131.2500,378.1300,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000192,2024,0.0000,0.0000,0.0000,0.0000,0.0000,162.5000,585.0000,335.0000,47.0400,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000200,2024,277.3200,109.3500,628.0000,303.0500,365.0000,162.5000,507.0000,258.0000,514.3700,633.5000,260.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000210,2024,92.4400,51.4500,76.0000,424.2700,1249.7000,227.5000,663.0000,335.0000,1287.7900,1719.5000,415.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000220,2024,0.0000,0.0000,5600.0000,24675.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000261,2024,841.5200,338.0000,608.0000,484.8800,530.0000,260.0000,936.0000,432.0000,651.2800,724.0000,316.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000262,2024,0.0000,0.0000,0.0000,0.0000,272.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4800.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000290,2024,924.4000,514.5000,760.0000,606.1000,2606.5000,487.5000,1755.0000,1005.0000,1221.1500,1357.5000,592.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000291,2024,0.0000,257.2500,380.0000,303.0500,535.0000,162.5000,585.0000,335.0000,407.0500,452.5000,197.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000292,2024,3697.6000,1900.8800,3040.0000,2424.4000,4914.0000,1300.0000,4680.0000,1940.0000,1836.4000,3620.0000,1580.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000294,2024,924.4000,514.5000,760.0000,606.1000,1421.0000,325.0000,1170.0000,670.0000,814.1000,855.0000,395.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000295,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,680.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000297,2024,196.5000,354.3500,628.0000,242.4400,292.0000,130.0000,390.0000,201.0000,747.5100,995.5000,45.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000298,2024,393.0000,308.7000,556.0000,363.6600,6.0000,195.0000,936.0000,436.5000,1550.5200,396.0000,361.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,8575.0000,0.0000,0.0000,5950.0000,0.0000,2272.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,10000311,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.0000,184.0000,651.2800,621.0000,316.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,12000001,2024,1114400.0000,514500.0000,760000.0000,606100.0000,1071000.0000,325000.0000,1170000.0000,670000.0000,814100.0000,905000.0000,395000.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,30000000,2024,11515.0000,18007.5000,5600.0000,6368.8000,11375.0000,2800.0000,39000.0000,11050.0000,25581.0000,5262.8500,8631.2500,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000001,30000001,2024,16716.0000,7717.5000,0.0000,700.0940,11950.0000,4875.0000,11850.0000,5025.0000,10257.0000,3600.0000,2775.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000000,2024,245035.0000,425244.2000,140547.2140,367870.0000,273850.0000,292500.0000,319155.0000,147700.0000,306250.0000,162350.0000,409275.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000001,2024,405733.1500,701472.3780,231070.8380,638205.5000,493499.8750,523968.7500,731106.4600,351118.5000,710856.2500,367068.4500,967283.3050,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000004,2024,2558.5000,5726.7400,1886.4360,4730.0000,1882.5000,4290.0000,6481.7800,2714.0000,5635.0000,2967.0000,7525.1400,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000005,2024,2655.5000,5718.9600,0.0000,0.0000,4700.8000,6240.0000,544.0000,0.0000,10167.5000,5353.5000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000006,2024,2768.5000,6525.8200,2149.6600,6294.6800,5693.2000,5460.0000,6823.3100,3245.0000,6290.0000,3870.0000,8583.3600,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000007,2024,460.0000,625.4400,350.9650,946.2400,344.0000,780.0000,1451.5600,708.0000,1470.0000,774.0000,1137.0800,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000008,2024,2218.5000,3862.2200,1272.2480,3216.2800,1675.5500,2827.5000,3593.1000,1711.0000,3552.5000,1725.5000,4907.7000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000009,2024,36980.0000,65863.0000,10548.6100,42973.0000,45265.0000,34125.0000,33083.5000,26300.0000,52700.0000,44505.0000,28867.7250,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000010,2024,562.5000,1717.6500,1658.0590,1575.0000,981.7500,1462.5000,1648.5000,52.5000,1837.5000,562.5000,1252.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000011,2024,0.0000,540.5000,2061.9190,6770.9200,1120.0000,0.0000,7961.0500,4071.0000,0.0000,0.0000,12763.4300,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000012,2024,765.0000,1305.1000,438.7060,1182.8000,909.5000,975.0000,1239.0000,590.0000,1225.0000,645.0000,1635.9000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000013,2024,1300.5000,2264.0600,745.8010,2082.0400,1446.0000,1657.5000,984.3000,1003.0000,1487.5000,1096.5000,2216.4400,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000014,2024,30.6000,53.2720,17.5490,42.0000,25.2000,33.0000,36.3600,0.0000,0.0000,0.0000,4.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000015,2024,0.0000,0.0000,0.0000,660.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000018,2024,1525.5000,3595.8600,1184.5070,3621.2400,3001.3500,3217.5000,4088.7000,1947.0000,4777.5000,2515.5000,5395.0600,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000020,2024,0.0000,780.9000,219.3530,591.4000,454.7500,234.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000023,2024,229.5000,399.5400,131.6120,354.8400,64.5000,292.5000,371.7000,177.0000,367.5000,193.5000,490.7700,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000024,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000025,2024,0.0000,0.0000,0.0000,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000027,2024,0.0000,0.0000,0.0000,0.0000,188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000002,10000029,2024,2190.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
