id,createdat,createdby,modifiedat,modifiedby,sociedadfi_codigo,centrocosto_codigo,plancuenta_codigo,gasto_id,concepto_id,empleado_codigo,indicadorcuenta,cantidad,ejercicio,escenario,bloqueouser,bloqueoadmin
9514f44d-843f-44cc-96a3-fad57cbc5927,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,484a2b32-6528-4cd2-97b4-8f1d6342d120,2d3bf64f-8fb7-4631-bdb7-0c96310f2336,12683,GTOTECNOL,1,2025,1,t,t
c0603b07-952e-4fd1-b3e5-8e1cb309362d,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,782ecfc8-63e1-48b9-acc4-b660fc58ad2c,7f74e5ba-9cad-4376-ab95-09b01be91da4,12683,GTOTECNOL,1,2025,1,t,t
ea417f97-f693-4e3d-a66e-7fa59e5a7b59,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7113525004,8d5ae402-8270-43a8-954a-e13db090550c,03b1268d-cd02-415f-978d-92729ffa0ef9,12683,GTOTECNOL,1,2025,1,t,t
51f08e32-d8fe-4422-860e-8eff43ca736c,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7113525004,b29de07a-212a-45cc-8859-156ee079d524,3e8728b1-ff5a-40b1-9949-6a07d5ca2cd2,12736,GTOTECNOL,1,2025,1,t,t
8e0f6a37-0228-49cb-ba8e-962bef3eafaa,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,f481e093-0994-4fcf-a697-f94264cfcc16,6a59c91e-ab07-4560-a80a-8d7f7643373e,12736,GTOTECNOL,1,2025,1,t,t
4782836c-fc46-4efb-823f-876b8fe3878b,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,59b50a63-7591-49b9-9f50-52e62c2f353a,fd572636-f959-4350-84e7-22f304531a46,12736,GTOTECNOL,1,2025,1,t,t
21e0b249-f69a-4382-a004-d8db7cf11899,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,24c9e58b-cd89-4f48-9dec-225c8516129c,2d3bf64f-8fb7-4631-bdb7-0c96310f2336,12736,GTOTECNOL,1,2025,1,t,t
3b91e00e-d193-4021-837c-6b3564642e6e,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,8952d670-05dd-4ccf-ab08-df9cc753c32c,7f74e5ba-9cad-4376-ab95-09b01be91da4,12736,GTOTECNOL,1,2025,1,t,t
fea5d5f7-3ef0-479c-9f36-551798e84114,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,f7982b6b-950f-40c8-9d89-1f8134e0a402,2d3bf64f-8fb7-4631-bdb7-0c96310f2336,12247,GTOTECNOL,1,2025,1,t,t
066ee14d-2ab8-44c5-be48-e4aead1f60b2,2025-07-23 20:27:14.104,NMATAMOROS,2025-07-25 16:32:53.738,NMATAMOROS,1000,1111100002,7114005008,09c2e9d0-2413-48da-a897-0a6a7658bcbf,7f74e5ba-9cad-4376-ab95-09b01be91da4,12247,GTOTECNOL,1,2025,1,t,t
fe6bd1a4-0dd6-4d15-95ef-48352aaca2c0,2025-09-18 15:22:16.415,JFUNES,2025-09-18 15:22:16.415,JFUNES,1000,1111100001,7113525004,1b6abb10-5373-492e-ac95-df5f8058770e,df8804c8-b389-4e52-8b1d-930ae5c22f39,10001,GTOTECNOL,1,2025,1,f,f
