createdat,createdby,modifiedat,modifiedby,listamateriales,fechainiciovalidez,mensaje,fechafinvalidez,producto_codigo,centrologistico_codigo,numerolista,cantidadbase,nodo,contador,componente_codigo,numeroposicion,cantidad,unidadmedidacomp,relevantefabricacion,relevantecalcosto,utilizacion,alternativalista,historico
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2401,00000265,264000.000,00000005,00000010,12000002,0050,1100.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2401,00000265,264000.000,00000006,00000012,12000003,0060,1200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2401,00000265,264000.000,00000007,00000014,12000003,0070,1200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000001,00000002,16000000,0010,60000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000002,00000004,12000000,0020,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000003,00000006,12000001,0030,650.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000004,00000008,12000001,0040,650.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000005,00000010,12000002,0050,1000.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000006,00000012,12000003,0060,1100.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2402,00000266,240000.000,00000007,00000014,12000003,0070,1100.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000001,00000002,16000000,0010,75000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000002,00000004,12000000,0020,260.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000003,00000006,12000001,0030,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000004,00000008,12000001,0040,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000005,00000010,12000002,0050,1200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000006,00000012,12000003,0060,1400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2403,00000267,300000.000,00000007,00000014,12000003,0070,1400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000001,00000002,16000000,0010,120000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000002,00000004,12000000,0020,450.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000003,00000006,12000001,0030,1350.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000004,00000008,12000001,0040,1350.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000005,00000010,12000002,0050,2000.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000002,00000004,12000000,0020,180.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000003,00000006,12000001,0030,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000004,00000008,12000001,0040,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000005,00000010,12000002,0050,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000006,00000012,12000003,0060,900.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2400,00000264,200000.000,00000007,00000014,12000003,0070,900.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2401,00000265,264000.000,00000001,00000002,16000000,0010,66000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2401,00000265,264000.000,00000002,00000004,12000000,0020,240.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000006,00000012,12000003,0060,2200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2404,00000268,480000.000,00000007,00000014,12000003,0070,2200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000001,00000002,16000000,0010,75000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000002,00000004,12000000,0020,260.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000003,00000006,12000001,0030,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000004,00000008,12000001,0040,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000005,00000010,12000002,0050,1200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000006,00000012,12000003,0060,1400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2405,00000269,300000.000,00000007,00000014,12000003,0070,1400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000001,00000002,16000000,0010,50000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000002,00000004,12000000,0020,180.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000003,00000006,12000001,0030,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000004,00000008,12000001,0040,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000005,00000010,12000002,0050,800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000006,00000012,12000003,0060,900.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2406,00000270,200000.000,00000007,00000014,12000003,0070,900.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000001,00000002,16000000,0010,150000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000002,00000004,12000000,0020,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000003,00000006,12000001,0030,1650.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000004,00000008,12000001,0040,1650.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000005,00000010,12000002,0050,2500.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000006,00000012,12000003,0060,2800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2600,00000271,600000.000,00000007,00000014,12000003,0070,2800.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000001,00000002,16000000,0010,26400.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000002,00000004,12000000,0020,100.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000003,00000006,12000001,0030,275.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000004,00000008,12000001,0040,275.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000005,00000010,12000002,0050,450.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000006,00000012,12000003,0060,500.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2601,00000272,105600.000,00000007,00000014,12000003,0070,500.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000001,00000002,16000000,0010,23000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000002,00000004,12000000,0020,80.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000003,00000006,12000001,0030,250.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000004,00000008,12000001,0040,250.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000005,00000010,12000002,0050,380.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000006,00000012,12000003,0060,400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2602,00000273,92000.000,00000007,00000014,12000003,0070,400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000001,00000002,16000000,0010,23000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000002,00000004,12000000,0020,80.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000003,00000006,12000001,0030,250.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000004,00000008,12000001,0040,250.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000005,00000010,12000002,0050,380.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000006,00000012,12000003,0060,400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2603,00000274,92000.000,00000007,00000014,12000003,0070,400.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000001,00000002,16000000,0010,32000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000002,00000004,12000000,0020,100.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000003,00000006,12000001,0030,350.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000004,00000008,12000001,0040,350.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000005,00000010,12000002,0050,550.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000006,00000012,12000003,0060,600.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2604,00000275,128000.000,00000007,00000014,12000003,0070,600.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000001,00000002,16000000,0010,10600.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000002,00000004,12000000,0020,4168.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000003,00000006,12000001,0030,7348.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000004,00000008,12000001,0040,11427.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000005,00000010,12000002,0050,22074.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000006,00000012,12000003,0060,16583.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2607,00000276,42400.000,00000007,00000014,12000003,0070,1.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000001,00000002,16000000,0010,202500.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000002,00000004,12000021,0020,743.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000003,00000006,12000022,0030,2228.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000004,00000008,12000022,0040,2228.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000005,00000010,12000023,0050,3375.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000006,00000012,12000024,0060,3780.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000001,2608,00000277,810000.000,00000007,00000014,12000024,0070,3780.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000001,00000002,16000001,0010,7000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000002,00000004,12000010,0020,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000003,00000006,12000010,0030,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000005,00000010,12000010,0050,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000006,00000012,12000011,0060,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000007,00000014,12000011,0070,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000001,00000002,16000001,0010,7000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000002,00000004,12000010,0020,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000003,00000006,12000010,0030,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000004,00000008,12000010,0040,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000005,00000010,12000010,0050,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000006,00000012,12000011,0060,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2302,00000280,63000.000,00000007,00000014,12000011,0070,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000001,00000002,16000001,0010,7000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000002,00000004,12000010,0020,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000003,00000006,12000010,0030,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000004,00000008,12000010,0040,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000005,00000010,12000010,0050,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000006,00000012,12000011,0060,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2303,00000281,63000.000,00000007,00000014,12000011,0070,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000001,00000002,14000001,0010,8300.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000002,00000004,12000004,0020,29.720,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000003,00000006,18000035,0030,8.000,L,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000004,00000008,18000048,0040,3.000,L,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000005,00000010,18000004,0050,10000.000,DOS,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000006,00000012,18000035,0060,1.000,L,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000007,00000014,18000048,0070,1.000,L,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000004,00000008,12000010,0040,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000005,00000010,12000010,0050,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000006,00000012,12000011,0060,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2300,00000278,63000.000,00000007,00000014,12000011,0070,200.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000001,00000002,16000001,0010,7000.000,UN,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000002,00000004,12000010,0020,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000003,00000006,12000010,0030,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,16000002,2301,00000279,63000.000,00000004,00000008,12000010,0040,175.000,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000008,00000016,18000001,0080,10000.000,DOS,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000009,00000018,12000004,0090,38.690,QQI,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000010,00000020,18000002,0100,10000.000,DOS,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,14000003,2020,00000285,8300.000,00000011,00000022,18000019,0110,10000.000,DOS,t,X,1,1,t
