id,createdat,createdby,modifiedat,modifiedby,sociedadfi_codigo,ejercicio,escenario,centrocostoemisor_codigo,centrocostoreceptor_codigo,plancuenta_codigo,tipodistribucion_codigo,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10,factor11,factor12,bloqueouser,bloqueoadmin
4067d53d-423a-47cd-8bef-216774249e25,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123309001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,f,f
233d7adc-c360-4d3f-81c7-1623832b6ce9,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121101004,S42CFMICRO,PORCENTAJE,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,f,f
4c30703d-a612-4e34-bb80-fa30f9be4892,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1121201006,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,f,f
6dd56fff-2094-4c12-8ebb-c8e1c61078ce,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121101003,S42CFMICRO,PORCENTAJE,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,f,f
93455c8f-c4f0-403e-9a77-2d7676d476be,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123103001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
eb236534-825d-4585-bc93-64c46d15d2ab,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123313001,S42CFMICRO,PORCENTAJE,0.0000,0.0232,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
b4c8fedc-cb7b-4e98-ac3a-efaa0c44a54f,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123102001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
06571909-f137-4078-a747-e8521103b8ec,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1121201007,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,f,f
1950d2fe-7db3-473b-a63b-8c9d7caaef1a,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123311001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
e32d74c0-10eb-4bd4-b530-82fe56b7f91f,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1121101004,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,f,f
2576d0e5-8414-421f-afbb-72eb770a7658,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121101001,S42CFMICRO,PORCENTAJE,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,f,f
aeb7ba47-8207-4e02-9195-b48212577ee1,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123311001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0232,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
63ecb698-91fa-4568-8526-4e56230ffba4,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123308001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,f,f
79361800-f4b2-48e8-be00-a1086f03c576,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1121201001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,f,f
45648abf-6aae-4adf-a935-49efe8e61e3e,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123202001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,f,f
696aa15b-fb24-4c0c-8b0a-ad7d2f4d03df,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121201004,S42CFMICRO,PORCENTAJE,0.0209,0.0209,0.0244,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,f,f
14a3ad7f-a311-401e-ab63-63e64a8cf1d6,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121201006,S42CFMICRO,PORCENTAJE,0.0209,0.0209,0.0244,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,f,f
157c1379-c4f1-4a37-8dad-6ceb028d0711,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121201003,S42CFMICRO,PORCENTAJE,0.0209,0.0209,0.0000,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,f,f
933372fe-c303-4b67-88ed-3c84667ee489,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1140000005,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0385,f,f
76424341-ab27-4a2d-8449-01be4174811d,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123103001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
0f451941-bef4-491a-ae53-f6ede3a385ba,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123205001,S42CFMICRO,PORCENTAJE,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
d5eea8d5-fe02-4e26-913f-4c1b397707c4,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123307001,S42CFMICRO,PORCENTAJE,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0232,f,f
e5af432b-6613-4013-84fb-d5265d3a4f6e,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1132000099,S42CFMICRO,PORCENTAJE,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,0.1655,f,f
59ff0561-ad0f-4f08-8fe5-1a51b7ac03ac,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123310001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,f,f
f9ff9aa5-d624-4018-b3ac-288df5d4c483,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121201005,S42CFMICRO,PORCENTAJE,0.0209,0.0209,0.0244,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,0.0209,0.0000,0.0209,f,f
ee514a69-6b68-4a3c-adda-cc5b994d99ac,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123312001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,f,f
e5d9ed48-8332-472b-8462-462ccb09a9d5,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123205001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
d1f46ca6-0594-4778-bbb4-dd94fa82c34b,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1132000099,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1655,f,f
a3c6fc49-23bd-4e17-98e9-d442d1be98c2,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123309001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
14a65833-8968-4b1d-8ef9-da8adc25970e,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121101002,S42CFMICRO,PORCENTAJE,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,f,f
e1614cab-fcba-4449-b30d-c1a9723b011c,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1121201007,S42CFMICRO,PORCENTAJE,0.0209,0.0209,0.0244,0.0209,0.0000,0.0209,0.0209,0.0244,0.0209,0.0209,0.0244,0.0209,f,f
254894b8-4c23-485e-aece-642ebad99ed3,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112100001,7119505004,LIBRA,3862066.0974,3693281.3683,3921149.3209,3671842.8170,3984712.5290,3881282.2754,3972408.7135,3877956.7332,3892995.2573,3947025.5946,4064235.1017,4498355.1516,f,f
99e3bde4-1a32-4af9-9672-5b4fb72f12f9,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000005,1131100001,S42CFCOTCA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,f,f
708d16f7-605b-4d39-9ce7-d12001199638,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1123900001,1123104001,S42CFAGAVI,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2476962.0000,f,f
e49be046-cd96-4ad5-af71-db8dd1bf6ba8,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1123900001,1123104001,S42CFAGAVI,AVEDIA,2476962.0000,993600.4114,1997550.8271,1573207.8714,1529570.6645,2409471.8520,1560775.8420,1766947.7320,2070005.4286,1874595.7218,2007902.6329,2069992.8571,f,f
d38f3918-2971-4745-9ce7-7cb936911ed7,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000006,1140000004,S42CFAAGUA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0251,f,f
c531138e-8765-4ecf-928c-a85d4e3fd483,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1121299001,1121201003,S42CFCYDHV,AVEDIA,245064.0675,0.0000,262507.1205,251865.6796,258015.2840,246975.3738,252961.9680,250154.5702,239911.5986,245662.7337,235021.2928,241174.4619,f,f
775a9634-e452-4625-927e-8ba38fa2f953,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112330002,7119505004,LIBRA,88145.1078,81977.3870,89388.3643,78255.4830,87913.8120,88008.2484,89070.6010,88849.0171,91017.2589,90500.3989,91667.2980,110869.4434,f,f
9f2c1b62-130b-40fd-907b-a9f318334c64,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112330003,7119505004,LIBRA,42334.2220,36778.0505,42316.5640,36109.9290,40068.9784,40181.8192,42148.1083,43609.9427,44205.9826,44269.6074,44354.3560,50887.5339,f,f
2c19707c-1aec-4bb7-bef1-fd4059fa233d,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1121299001,1121201001,S42CFCYDHV,AVEDIA,260269.5981,233144.5656,255442.7684,245126.6233,251152.2530,242014.2593,270106.0170,267431.0768,256733.3465,263151.1725,252073.7733,258336.2802,f,f
0d719cbb-6f0f-4af6-b107-47685ef5ad47,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1121299001,1121201002,S42CFCYDHV,AVEDIA,258638.7386,231546.6642,253500.8563,243666.2058,0.0000,257559.0952,264023.2288,261371.7668,250887.6747,257129.4276,246268.9989,252356.7959,f,f
bca0702d-23d4-48aa-abb2-c68326e6e3af,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1121299001,1121201004,S42CFCYDHV,AVEDIA,267765.2337,239928.7391,262973.0848,252428.9428,258713.3969,247791.3794,253921.2481,251258.9431,241092.6766,247000.3078,238519.3083,270106.0170,f,f
99924beb-17b1-4bff-a796-bea19d1bc2b7,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201005,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265137.4440,f,f
32265f48-d120-4fe9-9459-11d87eb4568e,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1121299001,1121201006,S42CFCYDHV,AVEDIA,261822.9144,234556.4167,257018.1451,246660.6698,252747.2391,242010.8930,247943.0826,247410.7513,258072.2814,264553.5212,253453.6057,259780.8896,f,f
d406e633-d08d-4522-b1f2-9fe8594b36e3,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201001,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260269.5981,f,f
3b845852-8018-43ab-935b-40c818a97fdc,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201007,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,242246.4000,f,f
c1303fca-3c6b-42d0-9ece-37d1d0f1c7f6,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201006,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261822.9144,f,f
79d83eb5-b3ab-48c9-a0a2-3956a20a90af,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1113000002,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1040000.0000,f,f
0859a234-4419-4466-8a50-b363f70beb90,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1131100001,S42CFBASCU,LIBRA,5389890.8695,4751510.2408,5245052.3650,5104379.2617,5881204.7343,5546275.7017,5637529.7584,6046131.6450,5897708.1446,5709418.6678,6028030.3035,6163036.6364,f,f
6a4fb656-59a3-4e52-8de0-badaa820f088,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1132000002,S42CFBASCU,LIBRA,7818099.1707,7036436.0356,7794896.7902,7546108.4650,8742250.7194,8074278.1514,8437131.3414,8866674.4584,7674268.4246,9212825.9063,8798548.0719,8314809.6060,f,f
88cca11b-4ad5-480d-a3bf-60f7b508e8bf,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1113000002,7119505004,LIBRA,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,1040000.0000,f,f
75cfa139-3376-402e-bf60-c7aaf950585a,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000005,1132000099,S42CFCOTCA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1700,f,f
607b4bc4-efd4-4b84-8f76-5c9b6374aedc,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000006,1113000002,7119505003,PORCENTAJE,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,f,f
9e9efe32-719f-45a8-aa63-c38a6887cf41,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000005,1133000001,S42CFCOTCA,PORCENTAJE,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,4.1700,f,f
c7f145a6-c3ed-46ee-90d8-d5065d89976b,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000005,1131200002,S42CFCOTCA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3300,f,f
87d24dde-244d-4473-be74-1b48830ddfef,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000006,1131100001,S42CFAAGUA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.7951,f,f
effe8ba4-9191-470a-8c88-9bcdeb48e9c0,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000006,1113000005,7119505003,PORCENTAJE,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,f,f
8c7804ae-967c-4aa2-a038-e2c05a05b92f,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201003,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245064.0675,f,f
b94024b9-be36-4a02-9615-c0f2f9125c32,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112100002,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1238903.1382,f,f
8db177bf-f43e-40e6-a605-abcd1ab3398a,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112340001,7119505004,LIBRA,43359.0534,38406.7833,42164.5319,35559.8873,40077.6894,40846.9960,41612.0281,41361.9416,40584.9858,42976.3114,44309.5142,50380.7989,f,f
6e462182-339e-41fc-87ec-9afd65b6f0f4,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112330001,7119505004,LIBRA,110071.8348,104645.8498,109381.8822,103961.3184,108915.3236,110018.7737,111110.7189,110874.4878,110087.9109,110511.2637,109731.8571,141023.8946,f,f
cddd4f66-fa6e-4545-b6f1-2f71ca9ff547,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1132000002,S42CFBASCU,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7818099.1707,f,f
adfcb4ef-d069-49ce-871a-1963f4aea1b7,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112330003,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42334.2220,f,f
404dc707-8406-467e-a6f9-60858c1e4bc8,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1131100001,S42CFBASCU,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5389890.8695,f,f
7c1648c6-eed7-49a8-a7dd-31fd663259cd,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112330001,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110071.8348,f,f
56351229-a841-4b76-9c3b-2503dd5fb4f3,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123310001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
3ffb9a42-101d-4ec1-af93-bcaabae30805,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000003,1123202001,S42CFMICRO,PORCENTAJE,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0232,0.0000,f,f
f56289b4-cec6-4459-a00f-b8ddd7a3919e,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000003,1123312001,S42CFMICRO,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f
8b2ec403-3395-4105-ae9d-9fe89901fa1f,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112330002,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88145.1078,f,f
dcf99e6c-962f-4206-a85a-46ebff3beb19,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201002,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258638.7386,f,f
0de0f1d1-d154-4b97-96f9-ebb9bd16cc8c,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000006,1113000005,7119505003,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0502,f,f
b8f09181-c91d-409a-bef2-4d3a860a8949,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1121299001,1121201004,S42CFCYDHV,AVEDIA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,267765.2337,f,f
0eab564b-25a4-45ae-a139-1a8efa2a72cf,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000004,1112100002,7119505004,LIBRA,1238903.1382,1120919.9929,1246474.9269,1158246.1302,1241985.2819,1239693.7643,1236460.4551,1252134.9485,1257203.0370,1280168.2970,1310602.6151,1502989.4162,f,f
471b8cbb-063c-43b0-8586-8884010a36ef,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112100001,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3862066.0974,f,f
9e491146-0c92-439f-9755-31a8354f7a3f,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000004,1112340001,7119505004,LIBRA,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43359.0534,f,f
60e44c59-3ce2-4b34-b6b2-51b19a8aa3ca,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2025,1,1140000005,1131200002,S42CFCOTCA,PORCENTAJE,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,8.3300,f,f
edc8ecf7-3833-47a2-ac38-bb8a4555c738,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000005,1133000001,S42CFCOTCA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1700,f,f
7f85c2ec-7e5d-4332-883a-fa552deca589,2025-07-22 22:48:53.465,NMATAMOROS,2025-07-30 21:21:41.089,DGOMEZADM,1000,2024,1,1140000005,1131600001,S42CFCOTCA,PORCENTAJE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3300,f,f
