createdat,createdby,modifiedat,modifiedby,unidadproductiva_codigo,centrocosto_codigo,material_codigo,ejercicio,escenario,operacion,operaciondescripcion,porcentaje,esporcentaje,cantidad01,cantidad02,cantidad03,cantidad04,cantidad05,cantidad06,cantidad07,cantidad08,cantidad09,cantidad10,cantidad11,cantidad12,bloqueouser,bloqueoadmin,historico
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000082,2024,1,0010,Pollo Beneficiado,0.0000,"",76097.0500,98351.0500,98821.1000,145302.6600,105165.6000,93309.4000,110667.5000,89099.0000,144737.1000,121763.4500,93211.5700,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000082,2024,1,0020,Tenderizado,38.0000,%,28916.8790,37373.3990,37552.0180,55215.0108,39962.9280,35457.5720,42053.6500,33857.6200,55000.0980,46270.1110,35420.3966,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000082,2024,1,0030,Empaque,0.0000,"",76097.0500,98351.0500,98821.1000,145302.6600,105165.6000,93309.4000,110667.5000,89099.0000,144737.1000,121763.4500,93211.5700,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000084,2024,1,0010,Pollo Beneficiado,0.0000,"",1039329.7500,221890.3500,148536.2400,65856.4000,117189.6900,286993.8000,342185.6560,627507.6500,539969.9460,349294.9500,752373.6010,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000084,2024,1,0020,Tenderizado,38.0000,%,394945.3050,84318.3330,56443.7712,25025.4320,44532.0822,109057.6440,130030.5493,238452.9070,205188.5795,132732.0810,285901.9684,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000084,2024,1,0030,Empaque,0.0000,"",1039329.7500,221890.3500,148536.2400,65856.4000,117189.6900,286993.8000,342185.6560,627507.6500,539969.9460,349294.9500,752373.6010,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000087,2024,1,0010,Pollo Beneficiado,0.0000,"",64686.6000,89998.1500,124188.9500,111673.0000,91149.9000,79375.4000,90507.8000,68226.6000,157304.8000,134655.4500,102771.9500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000087,2024,1,0020,Tenderizado,38.0000,%,24580.9080,34199.2970,47191.8010,42435.7400,34636.9620,30162.6520,34392.9640,25926.1080,59775.8240,51169.0710,39053.3410,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000087,2024,1,0030,Empaque,0.0000,"",64686.6000,89998.1500,124188.9500,111673.0000,91149.9000,79375.4000,90507.8000,68226.6000,157304.8000,134655.4500,102771.9500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000100,2024,1,0010,Pollo Beneficiado,0.0000,"",151353.7000,162891.1000,104856.8500,87767.6000,101177.7000,135141.0700,160735.0000,96597.3000,255464.8000,281106.3500,312314.8200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000100,2024,1,0020,Tenderizado,38.0000,%,57514.4060,61898.6180,39845.6030,33351.6880,38447.5260,51353.6066,61079.3000,36706.9740,97076.6240,106820.4130,118679.6316,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000100,2024,1,0030,Empaque,0.0000,"",151353.7000,162891.1000,104856.8500,87767.6000,101177.7000,135141.0700,160735.0000,96597.3000,255464.8000,281106.3500,312314.8200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000120,2024,1,0010,Pollo Beneficiado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11938.5500,14861.4000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000120,2024,1,0020,Tenderizado,30.0000,%,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3581.5650,4458.4200,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000120,2024,1,0030,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11938.5500,14861.4000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000120,2024,1,0040,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11938.5500,14861.4000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000019,2024,1,0040,Empaque,0.0000,"",0.0000,0.0000,40.1500,189.6600,186.2300,190.3900,184.4400,224.2400,129.8900,159.1600,185.5100,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000019,2024,1,0050,Fresco,0.0000,"",0.0000,0.0000,40.1500,189.6600,186.2300,190.3900,184.4400,224.2400,129.8900,159.1600,185.5100,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,23000018,2024,1,0010,Congelado,0.0000,"",5632.7500,5186.4000,1980.6000,2130.7500,4689.9500,2961.7500,2749.8500,5432.5700,4858.4000,3003.6000,4525.3000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000150,2024,1,0010,Pollo Beneficiado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3335.2000,865.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000150,2024,1,0020,Tenderizado,38.2100,%,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1274.3799,330.5165,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000171,2024,1,0010,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000180,2024,1,0010,Tenderizado,14.0000,%,8091.7900,869.2880,1122.2260,1340.4160,5073.0260,9776.5220,8180.4170,6109.6770,6245.2110,6721.0612,5871.5160,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000180,2024,1,0020,Deshuese,0.0000,"",57798.5000,6209.2000,8015.9000,9574.4000,36235.9000,69832.3000,58431.5500,43640.5500,44608.6500,48007.5800,41939.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000180,2024,1,0030,Empaque,0.0000,"",57798.5000,6209.2000,8015.9000,9574.4000,36235.9000,69832.3000,58431.5500,43640.5500,44608.6500,48007.5800,41939.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000200,2024,1,0010,Corte,0.0000,"",29232.3000,23206.0000,40178.8000,34556.1500,796.9000,25936.2000,0.0000,674.5000,30249.1000,23946.2000,4961.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000200,2024,1,0020,Deshuese,0.0000,"",29232.3000,23206.0000,40178.8000,34556.1500,796.9000,25936.2000,0.0000,674.5000,30249.1000,23946.2000,4961.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000200,2024,1,0030,Empaque,0.0000,"",29232.3000,23206.0000,40178.8000,34556.1500,796.9000,25936.2000,0.0000,674.5000,30249.1000,23946.2000,4961.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000230,2024,1,0010,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,673.6700,2061.1700,410.4000,3165.2000,3279.4500,626.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000230,2024,1,0020,Deshuese,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,673.6700,2061.1700,410.4000,3165.2000,3279.4500,626.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,13000230,2024,1,0030,Proceso Ulterior,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,673.6700,2061.1700,410.4000,3165.2000,3279.4500,626.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000230,2024,1,0040,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,673.6700,2061.1700,410.4000,3165.2000,3279.4500,626.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000240,2024,1,0010,Pollo Beneficiado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52964.5000,10972.7600,0.0000,1945.7000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000240,2024,1,0020,Tenderizado,38.0000,%,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20126.5100,4169.6488,0.0000,739.3660,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000240,2024,1,0030,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52964.5000,10972.7600,0.0000,1945.7000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,23000017,2024,1,0010,Congelado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000012,2024,1,0020,Tumbler,24.0000,%,734.8944,916.1568,1107.4416,986.8320,1275.3072,1118.5536,1350.4848,1237.4592,542.5584,507.8112,630.9192,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000012,2024,1,0030,Proceso Ulterior,0.0000,"",3062.0600,3817.3200,4614.3400,4111.8000,5313.7800,4660.6400,5627.0200,5156.0800,2260.6600,2115.8800,2628.8300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000012,2024,1,0040,Empaque,0.0000,"",3062.0600,3817.3200,4614.3400,4111.8000,5313.7800,4660.6400,5627.0200,5156.0800,2260.6600,2115.8800,2628.8300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000012,2024,1,0050,Fresco,0.0000,"",3062.0600,3817.3200,4614.3400,4111.8000,5313.7800,4660.6400,5627.0200,5156.0800,2260.6600,2115.8800,2628.8300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000011,2024,1,0010,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,0.0000,10.0400,5.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000011,2024,1,0020,Deshuese,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,0.0000,10.0400,5.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000011,2024,1,0030,Tumbler,11.0000,%,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2694,0.0000,1.1044,0.5500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000011,2024,1,0040,Proceso Ulterior,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,0.0000,10.0400,5.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000011,2024,1,0050,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,0.0000,10.0400,5.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000011,2024,1,0060,Fresco,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,0.0000,10.0400,5.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000010,2024,1,0010,Deshuese,0.0000,"",5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000010,2024,1,0020,Tumbler,11.0000,%,0.5632,0.0000,0.0000,0.0000,0.0000,0.0000,1.1220,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000010,2024,1,0030,Proceso Ulterior,0.0000,"",5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000010,2024,1,0040,Empaque,0.0000,"",5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000010,2024,1,0050,Fresco,0.0000,"",5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000005,2024,1,0010,Corte,0.0000,"",6552.7000,5915.3700,6678.0200,7240.3000,7180.7200,6837.8200,7909.0400,8055.4300,7174.0700,7733.2600,7823.0400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000005,2024,1,0020,Deshuese,0.0000,"",6552.7000,5915.3700,6678.0200,7240.3000,7180.7200,6837.8200,7909.0400,8055.4300,7174.0700,7733.2600,7823.0400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000005,2024,1,0030,Proceso Ulterior,0.0000,"",6552.7000,5915.3700,6678.0200,7240.3000,7180.7200,6837.8200,7909.0400,8055.4300,7174.0700,7733.2600,7823.0400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000005,2024,1,0040,Empaque,0.0000,"",6552.7000,5915.3700,6678.0200,7240.3000,7180.7200,6837.8200,7909.0400,8055.4300,7174.0700,7733.2600,7823.0400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000005,2024,1,0050,Fresco,0.0000,"",6552.7000,5915.3700,6678.0200,7240.3000,7180.7200,6837.8200,7909.0400,8055.4300,7174.0700,7733.2600,7823.0400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000001,2024,1,0010,Corte,0.0000,"",10.3600,20.7400,10.2000,0.0000,19.4400,11.0600,0.0000,10.3800,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000001,2024,1,0040,Empaque,0.0000,"",10.3600,20.7400,10.2000,0.0000,19.4400,11.0600,0.0000,10.3800,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000001,2024,1,0050,Fresco,0.0000,"",10.3600,20.7400,10.2000,0.0000,19.4400,11.0600,0.0000,10.3800,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,23000000,2024,1,0010,Congelado,0.0000,"",84.1000,670.2000,133.1000,251.9000,747.5500,408.1500,963.1500,612.8000,125.8000,102.6000,38.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000090,2024,1,0010,Corte,0.0000,"",30.9600,40.1400,154.3000,31.0200,70.9200,85.4400,101.4700,57.3800,40.9000,77.6900,57.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000090,2024,1,0020,Deshuese,0.0000,"",30.9600,40.1400,154.3000,31.0200,70.9200,85.4400,101.4700,57.3800,40.9000,77.6900,57.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000090,2024,1,0030,Proceso Ulterior,0.0000,"",30.9600,40.1400,154.3000,31.0200,70.9200,85.4400,101.4700,57.3800,40.9000,77.6900,57.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000090,2024,1,0040,Empaque,0.0000,"",30.9600,40.1400,154.3000,31.0200,70.9200,85.4400,101.4700,57.3800,40.9000,77.6900,57.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000090,2024,1,0050,Fresco,0.0000,"",30.9600,40.1400,154.3000,31.0200,70.9200,85.4400,101.4700,57.3800,40.9000,77.6900,57.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000091,2024,1,0010,Corte,0.0000,"",31.0200,32.8600,153.9600,62.1700,57.2000,106.8500,55.9100,51.3600,56.6000,66.1600,68.6200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000091,2024,1,0020,Deshuese,0.0000,"",31.0200,32.8600,153.9600,62.1700,57.2000,106.8500,55.9100,51.3600,56.6000,66.1600,68.6200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000091,2024,1,0030,Proceso Ulterior,0.0000,"",31.0200,32.8600,153.9600,62.1700,57.2000,106.8500,55.9100,51.3600,56.6000,66.1600,68.6200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000091,2024,1,0040,Empaque,0.0000,"",31.0200,32.8600,153.9600,62.1700,57.2000,106.8500,55.9100,51.3600,56.6000,66.1600,68.6200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000091,2024,1,0050,Fresco,0.0000,"",31.0200,32.8600,153.9600,62.1700,57.2000,106.8500,55.9100,51.3600,56.6000,66.1600,68.6200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,23000102,2024,1,0010,Congelado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,685.3800,2096.8900,610.2300,3178.6500,3525.6800,645.0500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000104,2024,1,0010,Tumbler,11.0000,%,0.0000,0.0000,0.0000,0.0000,0.0000,0.4488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000104,2024,1,0020,Proceso Ulterior,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000104,2024,1,0030,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000104,2024,1,0040,Fresco,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000110,2024,1,0010,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0200,50.3300,44.1300,48.1200,78.2600,52.2000,90.1600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000110,2024,1,0020,Deshuese,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0200,50.3300,44.1300,48.1200,78.2600,52.2000,90.1600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000110,2024,1,0030,Tumbler,11.0000,%,0.0000,0.0000,0.0000,0.0000,2.2022,5.5363,4.8543,5.2932,8.6086,5.7420,9.9176,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000110,2024,1,0040,Proceso Ulterior,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0200,50.3300,44.1300,48.1200,78.2600,52.2000,90.1600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000110,2024,1,0050,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0200,50.3300,44.1300,48.1200,78.2600,52.2000,90.1600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000110,2024,1,0060,Fresco,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0200,50.3300,44.1300,48.1200,78.2600,52.2000,90.1600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000111,2024,1,0010,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,22.1000,62.2800,114.2000,74.1200,82.3800,66.1600,118.3800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,23000111,2024,1,0020,Deshuese,0.0000,"",0.0000,0.0000,0.0000,0.0000,22.1000,62.2800,114.2000,74.1200,82.3800,66.1600,118.3800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300002,23000111,2024,1,0030,Tumbler,11.0000,%,0.0000,0.0000,0.0000,0.0000,2.4310,6.8508,12.5620,8.1532,9.0618,7.2776,13.0218,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,23000111,2024,1,0040,Proceso Ulterior,0.0000,"",0.0000,0.0000,0.0000,0.0000,22.1000,62.2800,114.2000,74.1200,82.3800,66.1600,118.3800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,23000111,2024,1,0050,Empaque,0.0000,"",0.0000,0.0000,0.0000,0.0000,22.1000,62.2800,114.2000,74.1200,82.3800,66.1600,118.3800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,23000111,2024,1,0060,Fresco,0.0000,"",0.0000,0.0000,0.0000,0.0000,22.1000,62.2800,114.2000,74.1200,82.3800,66.1600,118.3800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,23000112,2024,1,0010,Corte,0.0000,"",0.0000,0.0000,0.0000,0.0000,20.0800,80.2900,66.2400,52.1800,52.0200,64.0200,62.1700,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000002,30000000,2025,1,0010,Viscera,0.0000,HRA,65913.8100,59009.2700,64129.2500,62366.7600,73044.8300,67868.9400,70019.2000,74079.4100,72228.1200,70910.9100,73849.8700,76546.5700,f,f,f
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000002,30000000,2024,1,0010,Viscera,0.0000,HRA,30260.0000,46157.0000,20475.0000,59538.0000,96384.0000,89264.0000,74536.0000,73817.0000,109380.0000,63760.0000,51336.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000003,30000000,2025,1,0020,Decantación,0.0000,HRA,65913.8100,59009.2700,64129.2500,62366.7600,73044.8300,67868.9400,70019.2000,74079.4100,72228.1200,70910.9100,73849.8700,76546.5700,f,f,f
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000003,30000000,2024,1,0020,Decantación,0.0000,HRA,30260.0000,46157.0000,20475.0000,59538.0000,96384.0000,89264.0000,74536.0000,73817.0000,109380.0000,63760.0000,51336.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000002,30000001,2025,1,0010,Viscera,0.0000,HRA,158193.1500,141622.2555,153910.2027,149680.2284,175307.5801,162885.4496,168046.0729,177790.5814,173347.4813,170186.1871,177239.6837,183711.7759,f,f,f
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPH,1133000002,30000001,2024,1,0010,Viscera,0.0000,HRA,37600.0000,60000.0000,34400.0000,85100.0000,149400.0000,116700.0000,103100.0000,96100.0000,131100.0000,66600.0000,88600.0000,0.0000,f,f,t
